,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
881,-24,-19,-24,-7,-21,-24,-18,-21,-23,-19,-10,-17,-19,-24,8,-17,-20,-19,-22,-16,-20,-17,-21,-16,-18,-21,-23,-17,-18,-9,-19,-15,-21,-24,-22,-24,-20
882,-21,-22,-24,-5,-16,-23,-17,-23,-19,-21,-15,-15,-13,-21,9,-15,-19,-12,-19,-14,-19,-18,-18,-17,-20,-21,-19,-16,-18,-10,-16,-12,-23,-24,-19,-23,-14
883,-18,-22,-21,0,-11,-22,-18,-22,-17,-21,-17,-10,-8,-20,13,-12,-16,-7,-10,-10,-20,-20,-15,-19,-19,-21,-14,-18,-17,-13,-11,-12,-21,-18,-15,-20,-7
884,-13,-18,-17,3,-5,-18,-16,-18,-14,-21,-19,-2,0,-13,13,-7,-13,-3,-4,-4,-21,-17,-10,-19,-17,-18,-9,-16,-15,-16,-4,-9,-21,-15,-12,-14,-1
885,-7,-17,-13,8,0,-12,-17,-14,-9,-18,-22,1,4,-11,12,3,-8,3,-2,2,-21,-14,-6,-19,-13,-15,-6,-14,-13,-17,0,-9,-16,-12,-5,-8,3
886,-3,-13,-6,12,4,-9,-13,-11,-1,-14,-21,5,10,-7,14,6,-2,8,7,6,-16,-11,0,-18,-10,-10,0,-10,-9,-16,5,-4,-13,-6,0,-4,7
887,4,-9,-1,13,10,-3,-10,-6,3,-10,-19,10,16,0,14,13,3,14,14,12,-12,-5,9,-14,-7,-5,6,-5,-4,-15,11,-1,-4,0,5,4,11
888,9,-1,4,15,15,1,-7,1,9,-5,-18,12,22,4,12,19,10,18,19,15,-10,1,13,-9,-5,0,9,2,2,-12,16,2,1,3,12,9,14
889,11,2,8,19,19,9,-2,6,14,1,-11,16,27,10,10,23,15,23,24,16,-3,3,17,-3,3,6,15,6,6,-4,22,5,10,13,18,14,20
890,16,10,14,22,22,16,2,12,20,6,-8,21,27,15,9,25,21,26,26,19,3,8,23,4,7,13,20,13,13,0,26,10,11,16,20,18,24
891,18,11,18,19,25,19,9,17,22,11,-2,23,30,19,6,27,23,28,29,20,11,14,25,9,10,16,22,18,16,2,27,13,16,21,25,23,27
892,23,18,20,18,26,25,14,23,26,19,4,21,30,21,1,24,26,26,32,18,18,20,25,15,13,22,26,19,21,8,26,12,22,25,26,24,27
893,25,22,24,16,23,29,18,25,28,23,10,19,30,23,-1,22,31,23,28,17,22,23,25,19,15,22,24,20,25,15,25,12,26,24,28,23,24
894,26,23,24,11,22,29,21,25,23,26,17,17,26,23,-4,20,28,18,25,13,23,23,24,22,16,26,23,22,28,16,23,12,28,25,28,24,22
895,23,24,23,8,16,30,22,27,25,25,20,14,22,24,-8,17,26,15,20,12,26,23,23,26,18,26,23,22,28,20,18,9,28,24,22,25,19
896,19,27,22,4,12,29,26,24,24,28,24,12,17,20,-7,13,22,10,18,8,28,26,18,29,14,26,19,19,29,22,15,8,27,24,20,21,14
897,15,27,18,1,7,24,24,22,20,28,27,7,13,18,-10,10,20,5,10,5,26,24,16,30,12,24,13,17,26,24,8,6,24,20,16,14,7
898,13,23,13,-2,5,22,24,21,14,23,30,2,5,14,-10,5,17,0,7,0,24,21,10,28,9,21,8,14,21,24,3,2,21,14,8,10,3
899,8,21,10,-5,0,17,22,16,9,18,31,-1,-3,9,-12,0,10,-4,1,-4,21,18,3,25,3,18,2,7,19,21,-2,-3,14,9,4,10,0
900,5,18,8,-7,-4,9,18,11,2,14,28,-3,-10,5,-12,-3,2,-8,-4,-8,17,13,0,20,-1,11,0,2,12,18,-8,-6,8,5,-3,4,-3
901,2,11,1,-11,-8,2,13,6,-5,7,25,-8,-13,-2,-12,-11,-4,-10,-10,-10,12,10,-5,15,-7,8,-5,-2,5,15,-12,-11,5,2,-6,0,-10
902,-6,2,-5,-10,-11,-4,7,-3,-11,2,19,-7,-19,-6,-11,-11,-12,-15,-11,-7,3,3,-9,9,-10,0,-9,-7,-2,10,-13,-13,-3,-4,-9,-4,-14
903,-10,-2,-7,-11,-12,-13,1,-7,-14,-3,13,-8,-24,-6,-11,-13,-19,-14,-14,-8,-4,-3,-9,3,-12,-4,-13,-13,-5,3,-17,-17,-10,-7,-12,-9,-15
904,-11,-6,-10,-10,-14,-17,-5,-13,-22,-10,8,-11,-25,-11,-8,-14,-22,-15,-15,-9,-9,-10,-13,-5,-16,-14,-12,-18,-14,-4,-15,-18,-16,-9,-16,-13,-15
905,-13,-15,-11,-6,-15,-20,-12,-19,-24,-16,1,-10,-27,-12,-7,-15,-26,-16,-15,-9,-14,-15,-15,-10,-15,-19,-14,-18,-18,-8,-15,-20,-19,-10,-17,-15,-15
906,-15,-20,-15,-8,-12,-26,-17,-25,-28,-21,-5,-8,-28,-13,-7,-14,-27,-15,-15,-6,-17,-19,-14,-16,-18,-22,-14,-22,-22,-12,-16,-19,-23,-13,-16,-15,-13
907,-14,-23,-12,-7,-12,-27,-21,-25,-27,-26,-10,-3,-24,-13,-1,-13,-27,-10,-11,-5,-22,-26,-12,-21,-19,-25,-12,-24,-26,-18,-12,-18,-26,-15,-13,-15,-11
908,-11,-24,-11,-2,-7,-28,-26,-27,-26,-26,-13,-2,-22,-12,2,-9,-26,-8,-8,-5,-26,-25,-10,-24,-18,-26,-9,-23,-25,-22,-11,-15,-27,-10,-10,-13,-7
909,-8,-30,-10,-1,-5,-27,-28,-26,-28,-27,-19,1,-17,-9,3,-5,-25,-4,-6,0,-29,-28,-10,-28,-18,-26,-4,-21,-27,-23,-5,-13,-25,-8,-11,-11,-4
910,-8,-27,-8,-2,0,-22,-27,-28,-22,-28,-25,3,-11,-6,5,0,-20,1,0,-1,-28,-27,-2,-27,-15,-23,-3,-16,-27,-23,-1,-11,-22,-8,-6,-8,1
911,-4,-24,-3,-1,4,-18,-28,-22,-15,-26,-26,9,-6,-4,9,5,-15,6,1,2,-26,-24,-1,-27,-11,-22,0,-10,-24,-23,2,-7,-19,-4,-3,-2,3
912,1,-21,1,4,7,-15,-25,-16,-11,-20,-29,10,1,-4,9,10,-10,10,3,3,-24,-20,2,-25,-6,-20,3,-5,-19,-20,4,-3,-13,0,4,3,6
913,4,-18,4,6,8,-9,-21,-13,-4,-15,-28,11,6,2,11,11,-2,12,6,1,-17,-14,8,-20,0,-17,8,0,-13,-15,9,4,-9,2,6,6,11
914,9,-14,8,6,12,-3,-16,-8,2,-10,-26,14,14,7,10,14,4,14,10,5,-14,-8,9,-13,4,-10,11,6,-6,-9,13,11,-4,5,11,7,13
915,11,-6,10,7,15,3,-9,-2,7,-2,-25,14,19,11,9,14,10,15,10,4,-8,-3,12,-6,7,-4,14,9,1,-5,15,14,1,8,12,11,15
916,11,0,12,8,18,11,-6,3,13,4,-19,12,22,12,9,15,16,15,11,7,0,2,13,-3,11,3,14,16,6,-1,17,18,7,10,15,11,15
917,12,5,12,7,16,15,0,9,18,10,-13,12,22,14,5,16,18,14,11,9,7,7,13,3,18,8,15,21,11,4,16,21,13,13,13,11,16
918,13,11,13,8,13,19,8,15,21,13,-7,7,24,14,4,12,20,13,10,8,10,14,12,10,19,13,13,20,16,11,12,21,16,11,16,12,15
919,12,18,14,6,8,21,13,18,23,16,-1,5,22,12,2,10,23,12,8,6,16,18,12,16,19,21,11,20,20,14,11,21,18,13,14,11,12
920,11,18,16,6,9,20,19,21,22,19,8,1,20,11,3,5,23,7,5,8,19,21,10,21,18,25,12,22,23,18,9,19,20,13,13,10,7
921,8,20,10,5,4,19,21,20,22,21,13,-4,16,8,-2,2,22,1,3,9,22,23,6,20,19,23,8,20,21,22,6,17,19,9,10,5,3
922,4,20,6,4,0,19,20,22,17,20,17,-9,11,3,-4,-1,16,-3,-3,5,22,22,3,24,15,21,4,18,22,24,2,12,20,3,7,1,0
923,4,19,4,2,-5,14,21,21,17,16,19,-13,4,3,-4,-7,13,-7,-5,7,22,20,-2,21,15,18,-2,13,19,23,-3,10,19,0,1,-2,-6
924,-1,17,1,-1,-10,13,19,15,13,15,24,-17,2,-2,-7,-9,11,-10,-9,7,19,17,-7,22,10,15,-8,6,15,22,-8,7,13,-2,-2,-5,-10
925,-8,16,-3,-4,-15,9,18,10,6,12,23,-18,-2,-7,-8,-16,6,-15,-8,1,17,14,-11,17,6,10,-10,2,10,19,-11,2,10,-6,-7,-10,-13
926,-12,12,-9,-4,-20,3,15,6,-2,7,22,-21,-10,-11,-8,-18,1,-18,-12,0,11,8,-17,11,2,4,-15,-2,4,14,-17,-2,5,-13,-10,-14,-20
927,-15,6,-13,-8,-20,-2,11,2,-4,1,21,-20,-12,-13,-6,-21,-9,-22,-16,-1,7,1,-17,7,0,1,-19,-7,-2,9,-19,-5,2,-16,-13,-16,-23
928,-16,0,-17,-8,-20,-8,7,-2,-9,-2,17,-22,-16,-16,-6,-22,-13,-22,-17,-3,1,-5,-19,2,-4,-3,-19,-12,-4,5,-23,-8,-6,-19,-13,-16,-22
929,-19,-3,-21,-10,-21,-9,-1,-9,-13,-7,9,-21,-21,-19,-5,-22,-16,-23,-17,-8,-5,-10,-20,-2,-7,-9,-20,-14,-10,-1,-23,-9,-10,-18,-14,-18,-22
930,-20,-10,-24,-10,-19,-13,-5,-9,-19,-12,6,-19,-18,-19,1,-21,-18,-20,-18,-7,-9,-14,-21,-8,-9,-14,-23,-18,-14,-6,-19,-10,-12,-20,-17,-17,-21
931,-19,-16,-23,-9,-18,-15,-10,-15,-20,-14,0,-14,-19,-19,2,-18,-21,-18,-15,-6,-12,-18,-18,-14,-11,-17,-23,-21,-19,-13,-17,-13,-16,-20,-17,-18,-20
932,-19,-17,-19,-12,-16,-16,-17,-17,-20,-16,-4,-10,-19,-19,4,-16,-18,-15,-9,-6,-16,-20,-15,-16,-10,-21,-21,-22,-21,-16,-14,-10,-21,-18,-15,-16,-16
933,-16,-20,-16,-13,-11,-14,-18,-18,-18,-17,-10,-6,-16,-17,7,-10,-17,-9,-8,-8,-18,-20,-15,-18,-8,-22,-17,-22,-19,-19,-12,-13,-21,-17,-15,-14,-10
934,-14,-21,-15,-10,-7,-14,-20,-17,-16,-17,-15,-2,-11,-16,10,-7,-16,-5,-7,-4,-18,-22,-9,-18,-7,-22,-13,-18,-17,-20,-7,-10,-21,-11,-12,-9,-8
935,-10,-17,-10,-11,-3,-12,-21,-16,-14,-17,-19,4,-6,-12,11,-2,-12,-1,0,-6,-18,-22,-3,-21,-6,-18,-11,-16,-16,-22,-2,-5,-19,-9,-10,-8,-4
936,-4,-16,-8,-9,1,-9,-20,-12,-11,-15,-21,8,-1,-7,14,4,-6,4,4,-7,-15,-19,1,-20,-7,-14,-6,-13,-14,-21,0,-4,-12,-5,-6,-1,3
937,1,-15,-3,-7,7,-4,-17,-10,-6,-11,-20,15,3,-2,15,7,-1,8,9,-6,-13,-17,5,-19,-4,-10,0,-8,-9,-20,3,-2,-10,-1,0,3,6
938,4,-11,0,-7,11,1,-13,-4,-2,-6,-19,18,8,1,15,13,5,12,10,-5,-8,-10,9,-14,1,-6,4,-3,-3,-19,10,1,-6,5,4,8,9
939,11,-7,5,-2,15,4,-10,2,5,-2,-15,20,14,7,15,17,8,17,14,-6,-4,-2,13,-9,-2,-1,10,1,1,-16,15,3,-2,9,6,12,16
940,16,0,13,-1,19,10,-6,5,11,3,-14,23,19,11,15,19,14,17,17,-5,4,4,16,-1,2,5,11,3,8,-13,15,4,2,13,12,15,18
941,17,7,16,0,20,14,0,10,14,7,-8,21,20,15,10,19,16,19,17,-5,8,9,18,2,3,13,17,9,13,-7,19,7,8,17,14,16,17
942,19,14,18,2,21,19,7,15,19,13,-4,21,22,18,8,20,19,19,15,-3,12,12,18,7,4,15,19,14,20,-1,22,7,14,17,15,19,19
943,19,18,20,6,24,20,13,20,24,17,5,18,23,18,3,19,23,17,14,0,15,18,19,14,5,20,21,15,22,4,21,8,20,18,17,18,19
944,20,21,20,9,22,22,17,22,28,23,7,15,22,20,0,18,24,17,13,2,19,21,18,19,8,23,20,18,23,8,17,8,23,18,17,17,18
945,18,23,21,12,18,21,19,25,25,22,12,14,19,18,-4,14,24,16,10,5,19,27,15,20,11,25,19,21,24,13,18,11,24,17,18,17,15
946,18,26,19,13,15,23,23,24,24,24,17,8,17,16,-8,12,21,12,7,8,23,27,13,23,10,26,16,21,26,17,15,9,26,13,15,15,10
947,14,25,16,16,11,20,26,21,21,24,20,6,12,15,-12,7,16,8,7,10,22,26,9,26,9,24,15,19,25,18,11,9,27,12,12,13,8
948,12,23,9,16,7,16,27,21,19,22,24,0,9,14,-13,0,13,4,4,11,20,24,4,26,12,24,10,20,21,20,7,6,23,9,8,9,5
949,9,19,8,18,0,12,23,15,12,19,22,-3,4,8,-16,-1,7,2,1,12,17,22,5,22,11,23,9,19,18,22,2,6,17,7,6,6,2
950,2,15,4,16,0,7,19,10,9,15,25,-6,-4,6,-17,-3,4,-2,-3,15,13,18,-1,20,9,18,5,15,13,24,-2,7,13,1,0,3,-3
951,0,12,1,14,-5,2,15,4,3,8,24,-7,-10,2,-16,-2,-3,-6,-3,17,7,12,-3,16,7,10,1,12,7,21,-4,6,8,-3,-2,0,-4
952,-4,7,-1,12,-7,-3,10,-4,-4,3,19,-10,-16,-3,-21,-4,-8,-8,-6,15,2,3,-5,12,7,5,0,11,1,20,-8,4,3,-3,-4,-5,-6
953,-6,1,-6,6,-8,-8,6,-10,-12,-4,15,-9,-20,-5,-19,-6,-12,-8,-11,12,-3,-2,-7,6,5,-2,-2,6,-4,17,-8,0,-2,-8,-7,-4,-9
954,-8,-3,-7,4,-10,-13,1,-16,-16,-9,13,-10,-21,-8,-16,-9,-15,-10,-11,7,-8,-8,-9,-1,2,-10,-6,2,-10,13,-10,-2,-8,-8,-9,-6,-9
955,-10,-9,-9,1,-7,-16,-6,-17,-20,-14,7,-11,-22,-8,-15,-8,-20,-11,-10,4,-15,-12,-9,-7,1,-14,-8,-3,-17,10,-11,-2,-13,-9,-9,-7,-8
956,-12,-14,-13,-3,-8,-20,-11,-21,-23,-19,1,-12,-23,-10,-12,-8,-22,-10,-10,2,-18,-18,-9,-12,-1,-16,-10,-5,-22,6,-11,-6,-17,-9,-9,-8,-7
957,-13,-20,-12,-9,-9,-25,-17,-23,-25,-22,-4,-9,-21,-13,-7,-6,-20,-9,-10,-5,-20,-22,-10,-16,-7,-20,-7,-11,-23,3,-9,-9,-20,-6,-9,-8,-8
958,-12,-23,-12,-10,-7,-24,-22,-26,-25,-24,-10,-7,-19,-13,-2,-6,-20,-8,-11,-10,-24,-25,-8,-19,-6,-24,-7,-12,-28,-3,-9,-8,-22,-9,-8,-7,-9
959,-10,-23,-11,-15,-8,-22,-25,-24,-22,-26,-16,-4,-15,-8,2,-4,-19,-7,-11,-13,-23,-26,-7,-21,-7,-25,-4,-13,-28,-6,-9,-9,-23,-10,-9,-6,-9
