,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
598,-11,-10,-7,-11,-12,-2,-3,-8,-4,-8,2,-9,-11,-6,-3,-1,-6,-2,3,2,-11,-7,-11,-5,-10,-9,-11,-6,0,-4,0,-6,-10,-9,2,-1,-9,4,-8,-13,-1,0,-16,-3,-4,-6
599,-16,-16,-13,-13,-16,-8,-8,-14,-10,-19,-6,-12,-16,-10,-9,-6,-10,-10,-1,-8,-18,-13,-15,-10,-16,-15,-12,-10,-8,-9,-6,-7,-14,-13,-4,-9,-15,-3,-16,-17,-7,-9,-20,-8,-9,-13
600,-18,-22,-19,-16,-20,-12,-13,-19,-16,-20,-9,-16,-22,-15,-13,-12,-10,-13,-7,-14,-23,-15,-18,-15,-21,-20,-15,-12,-12,-12,-10,-14,-17,-15,-8,-11,-20,-11,-21,-18,-11,-10,-21,-12,-11,-13
601,-14,-23,-16,-14,-18,-13,-12,-19,-21,-17,-13,-19,-20,-19,-16,-13,-9,-14,-12,-15,-21,-17,-17,-15,-18,-17,-16,-15,-13,-18,-10,-14,-12,-16,-9,-15,-18,-17,-20,-17,-13,-15,-19,-15,-11,-13
602,-5,-14,-9,-8,-10,-15,-9,-12,-15,-7,-15,-16,-9,-16,-13,-14,-8,-16,-15,-15,-10,-15,-8,-16,-8,-9,-11,-11,-17,-14,-14,-8,-6,-13,-14,-17,-12,-19,-14,-7,-15,-16,-10,-16,-12,-10
603,6,-1,-1,-3,0,-10,-2,-7,-6,-1,-11,-10,0,-10,-8,-12,1,-10,-10,-14,0,-8,1,-11,2,-1,-6,-4,-12,-7,-12,-1,-4,-4,-11,-9,-2,-15,-4,4,-8,-11,4,-13,-7,-6
604,10,5,8,0,9,-2,1,4,2,11,-3,-3,10,-8,-2,-5,6,-5,-8,-9,9,-5,11,-2,14,8,-3,0,-7,-2,-6,-1,-1,1,-3,-2,8,-10,9,11,-3,-6,12,-7,0,-2
605,18,14,17,2,15,2,2,12,12,18,1,0,16,-2,3,-2,6,-1,-3,-1,16,-1,17,-2,21,16,1,2,-1,2,0,3,3,2,-1,0,18,-4,17,18,2,-1,16,-2,2,1
606,19,18,22,8,22,3,7,18,20,22,4,3,25,2,5,2,4,2,2,2,21,-1,19,1,22,23,4,4,2,5,1,6,6,5,2,2,21,0,19,19,4,0,20,2,3,3
607,20,21,25,6,20,4,2,20,22,22,3,5,23,5,6,4,7,0,4,2,20,-1,20,2,19,22,3,6,4,7,4,5,6,6,3,5,24,1,21,19,7,5,20,3,5,4
608,11,19,20,6,18,8,5,18,20,15,4,7,16,4,4,7,7,6,6,6,12,1,12,3,15,18,5,5,8,6,5,5,4,5,4,6,19,7,17,15,10,6,12,5,6,8
609,6,10,12,7,8,8,7,12,17,5,3,7,10,9,8,8,5,5,6,7,5,3,7,3,7,9,7,5,4,6,5,3,0,3,7,6,11,5,12,7,7,8,4,3,6,6
610,-4,1,2,0,-2,5,-1,3,9,-2,4,2,2,6,3,7,-3,6,8,5,-2,1,-2,-1,-2,-1,1,2,5,3,3,0,-4,2,5,6,3,7,-1,-4,7,5,-4,4,3,-1
611,-9,-3,-4,-6,-8,0,-6,-4,-3,-6,-2,-1,-4,1,-5,2,-7,1,1,4,-8,-4,-6,-1,-8,-7,-7,-5,2,-2,0,-8,-8,-3,1,1,-6,3,-4,-10,2,-1,-9,2,-4,-4
612,-13,-7,-8,-6,-12,-6,-7,-9,-8,-13,-6,-3,-11,0,-7,-2,-9,-3,-3,-3,-12,-8,-11,-7,-13,-11,-6,-6,-2,-6,-3,-4,-7,-8,-5,-3,-8,-1,-8,-13,-5,-4,-13,-5,-5,-6
613,-18,-13,-12,-2,-14,-6,-4,-12,-11,-17,-9,-2,-13,-4,-6,-4,-6,-4,-4,-7,-17,-5,-15,-7,-14,-13,-3,-5,-4,-2,-6,-2,-4,-4,-7,-4,-12,-3,-13,-17,-5,-7,-16,-3,-2,-4
614,-15,-15,-14,1,-14,-4,-3,-17,-15,-14,-7,-2,-14,0,-3,-2,-4,-2,-7,-7,-14,-5,-13,-1,-15,-12,-3,-4,-2,-4,-5,-2,-4,-1,-4,-3,-13,-5,-15,-18,-6,-3,-14,1,-1,-2
615,-9,-10,-14,0,-13,-4,-3,-13,-13,-7,-3,-2,-11,-2,-6,1,-5,-1,-4,0,-12,-2,-13,1,-11,-10,-3,-5,2,-3,-2,-4,-3,0,-1,-2,-8,-1,-11,-10,-5,-2,-10,2,-1,-2
616,-4,-8,-8,3,-4,-6,-2,-8,-8,-5,-2,-1,-5,1,-3,0,-5,-2,-3,1,-4,-1,-6,0,-5,-2,-1,-1,0,-2,-1,0,1,-3,1,-3,-4,-1,-6,-4,-8,-2,-2,1,1,-1
617,-1,-3,-2,5,0,-4,-1,-4,-1,-1,-3,0,-2,2,-1,-3,-1,-1,-2,-2,2,-1,0,0,1,0,2,2,1,0,-4,4,4,2,0,-1,-2,1,-3,0,-8,-1,3,-3,-1,3
618,3,2,2,6,2,0,4,-1,-1,4,0,5,0,3,2,-2,4,7,0,2,4,3,3,7,3,4,2,4,4,1,0,5,4,6,2,3,2,3,-1,2,-1,2,4,2,4,6
619,5,4,7,5,5,5,4,0,3,6,2,3,3,4,4,5,2,12,2,6,6,6,5,8,2,2,3,7,9,5,4,5,3,3,5,5,7,3,2,6,3,6,6,5,4,7
620,6,4,9,1,2,2,5,2,4,7,3,2,4,3,2,6,1,10,4,7,6,5,4,5,6,5,3,4,9,5,7,4,4,3,6,6,4,4,3,6,6,4,7,5,0,5
621,5,6,4,2,7,2,4,5,4,8,1,2,6,2,3,2,1,5,3,6,5,4,7,5,10,8,2,3,7,2,3,2,5,6,5,6,3,4,5,6,2,5,7,4,1,5
622,5,7,7,3,5,5,7,2,4,6,1,3,3,3,2,4,8,7,0,2,3,5,7,4,5,6,5,4,8,5,5,3,7,6,3,3,4,2,4,4,3,7,6,3,4,9
623,0,1,5,2,0,9,10,-1,3,-1,5,3,2,7,4,9,6,9,3,5,-2,10,5,8,1,1,9,8,7,8,9,4,7,6,4,6,2,4,0,4,6,10,0,5,8,10
624,-6,-3,-3,-3,-3,8,6,-6,-4,-5,7,1,-6,9,6,9,1,9,6,5,-5,7,0,6,-6,-4,3,5,6,7,8,2,1,0,9,6,-5,5,-4,-4,2,10,-4,5,5,2
625,-4,-7,-5,-8,-7,5,2,-6,-9,-3,3,-4,-10,1,0,4,-3,2,5,4,-7,-1,-4,1,-3,-6,0,0,5,0,3,-5,-1,-2,3,2,-7,5,-8,-5,1,4,-5,3,-2,1
626,-3,-9,-6,-6,-7,-2,3,-6,-9,-4,-3,-4,-7,-4,-1,-2,-4,-2,-2,0,-5,-1,-1,-2,-3,-6,-3,-3,3,-5,1,-4,-1,-6,0,-3,-3,-2,-4,0,-4,0,-5,-4,-2,3
627,-1,-5,-2,-5,-4,-6,4,-5,-4,-3,-3,-3,-5,-4,0,-2,-3,-3,-3,-2,-3,3,0,-4,-2,-1,1,-1,1,-4,-2,-2,2,-2,1,-3,-2,-3,-5,-1,-5,0,-2,-4,1,5
628,-1,-3,-5,-6,-2,-4,3,-1,-5,-3,-1,1,-4,-1,3,-2,-1,-3,0,-1,-4,2,-2,-1,1,-1,0,1,1,-1,-1,1,4,0,0,1,-5,1,-5,-2,-2,1,-3,0,0,7
629,-1,-4,-3,-2,-3,1,1,-2,-5,1,0,0,-4,-3,2,-2,0,-1,2,0,-3,-1,-2,0,-1,-3,-2,0,2,-2,-1,-1,0,-3,2,-1,-3,-3,-4,2,3,0,-1,2,1,1
630,2,-4,-2,0,0,-5,2,1,-3,-1,0,-4,-1,-3,1,-4,2,-4,0,-1,-1,1,-2,-1,1,0,1,-1,3,1,1,-2,4,0,-1,0,0,-1,1,3,2,0,0,-1,2,2
631,4,0,3,7,5,-2,7,6,1,6,2,2,4,-1,7,-3,6,-2,-1,-3,3,3,2,1,6,5,6,6,6,1,2,4,9,7,2,1,1,-1,3,7,0,0,4,2,6,4
632,9,4,3,8,6,4,10,5,4,8,7,9,4,4,8,1,11,5,1,4,4,8,2,8,8,6,8,11,6,11,5,7,12,10,4,5,4,2,5,5,4,6,7,4,8,7
633,4,2,5,9,5,10,12,4,4,4,10,12,5,8,10,6,11,6,8,8,3,11,0,12,3,4,8,13,12,10,11,8,8,10,9,11,3,9,4,4,12,10,3,10,12,6
634,4,0,4,4,4,8,5,4,3,5,9,8,2,9,8,8,7,4,10,10,1,10,1,9,1,3,3,7,11,9,12,6,3,7,13,9,2,11,3,3,10,10,8,9,9,3
635,10,4,7,2,6,5,-1,8,4,8,6,3,7,6,6,6,2,3,9,7,4,5,2,5,5,5,-2,4,8,7,9,2,2,2,11,5,6,11,6,7,7,6,10,5,3,0
636,10,6,7,3,8,2,-4,9,5,8,2,0,7,2,3,-1,0,-1,3,1,7,3,3,1,6,4,-3,2,2,3,5,1,-2,-2,6,4,7,3,9,9,6,4,8,2,-1,-4
637,3,5,6,-5,2,-1,-6,5,7,0,0,-3,4,-3,-2,-2,-1,-3,0,0,0,0,-3,-2,3,1,-4,-3,2,2,1,-5,-8,-5,2,3,7,3,5,1,1,2,-1,-1,0,-6
638,-2,1,1,-7,-1,-3,-12,-1,2,-5,-2,-7,-1,-4,-3,-3,-10,-8,-1,-2,-4,-7,-6,-6,-2,0,-13,-8,-2,-4,-2,-11,-14,-10,0,-3,0,-1,-1,-4,-6,-3,-5,-6,-10,-13
639,1,-1,-1,-10,-2,-10,-17,0,0,-4,-9,-15,-1,-9,-12,-9,-14,-12,-7,-11,-2,-16,-4,-13,-3,-3,-16,-13,-9,-10,-7,-12,-13,-15,-4,-11,-1,-6,-4,-4,-11,-10,-2,-13,-17,-20
640,0,1,0,-6,-1,-12,-15,1,0,0,-15,-17,-1,-15,-12,-16,-7,-12,-13,-14,-2,-13,-2,-15,1,0,-10,-12,-13,-10,-13,-9,-6,-10,-12,-13,1,-14,-1,-2,-14,-14,-3,-19,-14,-10
641,-2,0,2,2,0,-7,-2,1,0,-1,-15,-4,-1,-10,-7,-12,-2,-8,-14,-12,-2,-6,1,-7,-2,3,-1,-3,-10,-4,-14,-3,-2,-3,-7,-7,1,-13,3,3,-10,-7,-3,-15,-5,0
642,0,2,3,6,-1,-1,2,1,3,1,-2,2,1,0,0,-3,4,2,-5,-4,0,0,1,0,3,1,6,1,-4,6,-7,2,1,5,-1,3,1,-1,2,-1,-3,1,-5,-4,-2,1
643,1,0,-1,6,2,4,-1,1,-1,0,3,2,2,4,1,0,0,6,3,1,0,-1,3,2,2,2,0,-2,4,5,2,2,-4,1,7,8,0,2,3,0,-1,5,-3,0,-1,-3
644,6,1,5,5,3,2,1,3,2,6,-3,-1,5,-2,0,-1,1,4,0,2,4,0,7,0,6,6,2,0,2,1,0,3,0,0,3,4,5,3,5,7,-3,2,7,-2,3,0
645,13,8,11,9,8,0,7,7,7,10,-2,4,10,1,1,0,4,6,-4,0,11,3,12,5,13,14,6,3,2,7,-2,6,6,8,0,6,8,3,9,8,0,0,8,-1,5,7
646,11,10,12,7,12,3,6,12,10,9,3,7,11,7,3,6,5,12,1,3,13,4,13,7,11,12,5,5,5,10,4,6,3,8,3,11,12,4,10,11,4,7,10,3,6,4
647,4,7,10,-2,7,6,0,6,13,8,6,1,5,8,0,6,-2,9,7,6,6,0,7,3,6,8,1,1,6,3,8,-2,-4,-1,7,10,9,11,8,5,4,9,4,5,4,-4
648,-1,2,4,-5,2,-1,-6,1,5,1,-2,-4,3,-1,-6,0,-8,2,1,5,2,-5,3,-2,4,4,-6,-6,2,-7,4,-6,-7,-7,1,1,4,4,4,1,-3,3,1,-2,-4,-4
649,0,1,-3,-7,-1,-10,-7,-1,3,1,-8,-7,2,-5,-8,-2,-9,-2,-6,-4,2,-9,3,-7,1,1,-4,-7,-4,-11,-7,-5,-6,-6,-7,-5,0,-2,2,0,-12,-3,0,-7,-7,-7
650,-4,-1,-2,-10,-3,-8,-7,-1,-2,-3,-8,-5,-4,-5,-10,-6,-8,-1,-6,-6,-1,-9,-1,-5,-2,-3,-7,-7,-7,-7,-8,-7,-10,-4,-10,-6,-2,-5,-2,-6,-9,-3,-6,-5,-10,-7
651,-13,-6,-5,-12,-10,-11,-11,-7,-5,-8,-9,-8,-10,-7,-8,-9,-8,-4,-9,-7,-10,-9,-10,-5,-9,-8,-10,-8,-5,-13,-6,-10,-12,-10,-8,-6,-7,-6,-6,-9,-11,-4,-13,-5,-9,-7
652,-14,-13,-12,-9,-16,-13,-10,-13,-11,-10,-11,-9,-15,-10,-11,-9,-11,-9,-10,-7,-15,-10,-12,-10,-10,-12,-10,-11,-8,-11,-9,-10,-7,-8,-12,-13,-15,-8,-17,-13,-11,-10,-12,-5,-12,-6
653,-7,-17,-13,-1,-11,-14,-5,-12,-18,-9,-11,-4,-12,-9,-6,-7,-3,-6,-10,-9,-10,-7,-9,-6,-10,-11,-2,-4,-7,-11,-9,0,-1,0,-11,-11,-14,-10,-17,-9,-10,-8,-3,-6,-9,-1
654,0,-4,-4,5,-4,-5,4,-6,-10,3,-3,3,-5,-3,-1,-4,5,3,-8,-8,-1,1,3,4,-3,-4,8,4,-4,-3,-3,5,9,6,-6,-2,-6,-8,-8,-2,-3,0,2,0,1,6
655,3,3,5,8,0,5,10,0,-4,3,4,9,0,5,8,4,8,8,1,5,3,9,5,9,-2,3,12,7,5,3,4,7,15,10,2,6,2,1,-1,5,3,6,0,6,8,13
656,1,2,2,8,1,6,14,2,0,2,7,12,-1,10,10,12,8,11,8,9,3,11,2,15,-3,0,15,12,9,6,9,12,15,13,8,9,1,9,-2,1,9,12,-1,12,10,11
657,3,2,2,11,-1,9,16,-1,0,2,13,17,-2,13,14,13,15,13,13,11,1,16,4,17,-2,0,16,14,10,13,14,15,16,17,13,12,-1,11,-5,3,12,12,2,15,13,16
658,9,7,4,13,3,11,19,4,0,9,15,16,0,17,17,14,17,17,12,14,5,18,6,19,2,3,17,15,16,16,16,16,17,15,18,14,2,12,0,9,16,17,8,18,17,19
659,6,10,9,10,7,14,17,7,7,9,16,15,5,17,15,17,14,20,15,18,8,18,7,18,3,5,15,13,18,17,17,12,15,15,19,14,7,15,4,8,18,17,5,20,16,16
660,-1,3,2,0,4,15,9,6,4,0,15,10,2,14,12,15,6,13,16,16,-2,10,1,14,0,-1,4,10,16,10,17,5,5,7,18,12,3,15,-1,1,15,15,-3,18,8,9
661,-4,-1,-3,-12,-6,5,-4,-5,-3,-6,9,1,-6,7,3,9,-3,4,14,7,-8,0,-6,4,-6,-10,-9,0,11,0,12,-6,-8,-3,12,4,-5,8,-5,-4,6,7,-6,9,-1,-2
662,-8,-8,-5,-15,-6,-7,-11,-7,-9,-4,-3,-9,-10,-5,-7,-3,-13,-4,0,0,-7,-10,-7,-6,-7,-9,-14,-10,1,-10,0,-13,-13,-11,0,-6,-7,-2,-9,-4,-3,-3,-10,-4,-10,-9
663,-9,-10,-5,-16,-5,-16,-14,-6,-7,-6,-14,-16,-7,-11,-16,-13,-13,-13,-9,-8,-8,-14,-6,-11,-7,-8,-18,-14,-11,-16,-9,-15,-14,-14,-8,-14,-8,-11,-8,-6,-13,-10,-9,-11,-16,-15
664,-11,-6,-6,-18,-8,-21,-15,-8,-7,-8,-17,-16,-10,-15,-16,-17,-14,-18,-14,-16,-12,-16,-10,-15,-9,-12,-20,-14,-18,-15,-15,-16,-10,-12,-14,-16,-9,-14,-10,-8,-15,-15,-11,-14,-15,-16
665,-9,-9,-7,-16,-9,-17,-15,-10,-13,-7,-16,-14,-12,-18,-15,-20,-13,-17,-15,-18,-14,-15,-11,-12,-10,-10,-16,-15,-15,-18,-16,-16,-8,-15,-17,-15,-11,-17,-11,-9,-16,-18,-11,-15,-15,-15
666,-3,-6,-2,-10,-5,-19,-10,-7,-9,-2,-14,-13,-6,-15,-12,-17,-10,-16,-17,-18,-5,-12,-4,-12,-1,-3,-11,-10,-17,-15,-15,-10,-2,-8,-16,-17,-6,-17,-6,-1,-14,-16,-1,-15,-11,-10
667,6,0,3,-1,5,-11,0,2,0,5,-10,-5,5,-9,-4,-11,-1,-10,-9,-16,2,-5,5,-7,9,6,-3,0,-14,-5,-12,1,7,1,-14,-11,2,-14,2,8,-7,-12,6,-10,-4,-1
668,12,6,8,5,8,1,7,9,5,11,-2,5,10,0,4,-5,6,-1,-4,-5,6,1,13,1,12,11,2,8,-5,5,-6,6,6,4,0,2,8,-6,8,14,0,-4,9,-1,7,5
669,11,13,12,9,11,8,11,12,10,14,7,7,10,6,8,3,8,7,1,3,12,6,12,5,14,15,8,10,5,8,4,8,8,5,4,7,13,3,11,18,8,7,11,5,11,6
670,17,10,16,10,15,10,11,14,13,13,8,8,13,10,9,8,9,8,9,9,15,8,16,6,15,17,7,8,7,9,8,11,6,5,9,7,16,10,13,18,10,6,14,7,8,7
671,17,17,17,7,18,8,9,16,17,16,11,9,18,11,12,7,6,6,11,6,17,8,20,6,20,17,7,10,6,9,8,8,3,4,10,8,19,10,19,20,10,9,17,6,11,6
672,13,18,16,3,15,9,6,16,17,14,8,5,16,7,8,7,4,8,8,8,15,5,16,8,16,17,2,5,9,4,12,6,0,0,8,7,19,9,19,17,10,7,10,9,8,4
673,2,10,9,1,6,4,2,11,12,5,3,-1,8,5,3,5,0,5,5,4,7,1,5,1,8,9,0,4,7,0,9,4,-7,-5,4,3,14,6,16,11,6,3,2,4,8,1
674,-8,2,1,-2,-2,-2,-3,2,6,-6,0,-4,0,1,-2,1,-3,-1,5,-1,-4,-3,-5,-4,0,0,-5,-2,0,-1,4,-2,-9,-5,1,-2,2,4,6,-6,2,-1,-8,2,2,-4
675,-15,-9,-11,-7,-11,-3,-6,-7,-8,-13,-2,-3,-10,-5,-7,-5,-7,-4,-2,-4,-14,-8,-11,-7,-10,-10,-10,-6,-3,-5,0,-7,-13,-10,-4,-3,-7,-1,-6,-15,-4,-3,-15,-4,-3,-7
676,-18,-12,-14,-9,-15,-6,-9,-15,-13,-16,-6,-7,-15,-7,-9,-9,-11,-6,-7,-7,-17,-12,-16,-9,-14,-13,-11,-10,-7,-8,-4,-9,-14,-12,-7,-6,-12,-4,-10,-18,-7,-6,-15,-7,-4,-12
677,-18,-16,-14,-8,-17,-8,-9,-16,-14,-18,-9,-6,-16,-8,-8,-8,-13,-9,-10,-8,-18,-8,-18,-11,-16,-15,-11,-12,-9,-12,-8,-11,-11,-11,-10,-10,-13,-6,-16,-19,-10,-11,-15,-10,-8,-9
678,-14,-15,-17,-7,-15,-10,-8,-16,-17,-15,-12,-5,-16,-9,-6,-8,-10,-9,-10,-11,-17,-11,-16,-11,-14,-15,-11,-8,-11,-10,-12,-7,-7,-8,-11,-9,-15,-7,-15,-18,-11,-11,-15,-14,-6,-8
679,-7,-11,-11,-5,-14,-7,-8,-11,-17,-10,-8,-5,-12,-10,-6,-10,-5,-2,-12,-8,-11,-7,-10,-9,-10,-12,-5,-7,-11,-7,-10,-5,-4,-3,-8,-7,-10,-6,-9,-14,-9,-7,-6,-8,-6,-6
680,0,-6,-4,0,-6,-2,-3,-4,-9,-2,-8,0,-1,-4,-2,-3,-1,-1,-8,-3,-3,-3,-3,-2,0,-1,0,-1,-7,-5,-5,2,-1,-2,-5,-5,-4,-5,-4,-2,-7,-4,0,-8,-4,-1
681,6,4,1,2,0,0,3,3,2,4,-4,1,8,-1,2,2,0,3,-3,-3,6,1,6,-2,6,8,7,2,-4,-2,-3,1,2,3,-3,-2,4,-1,3,4,-3,-1,7,-3,1,4
682,6,8,5,4,7,5,4,8,7,8,0,3,10,4,4,2,2,5,1,3,10,3,8,3,7,11,4,3,1,3,0,3,3,3,0,4,6,4,5,6,0,2,9,1,3,5
683,6,10,8,4,7,8,6,7,8,8,1,4,8,4,5,2,6,6,3,5,8,4,10,8,7,9,7,7,3,1,2,5,7,6,4,5,8,6,7,7,4,7,9,4,6,7
684,5,9,8,6,6,6,8,6,9,6,4,5,7,7,5,3,9,8,8,7,5,9,9,9,7,9,7,6,9,4,5,6,7,8,4,8,6,8,6,5,5,10,6,7,8,10
685,1,6,3,3,6,8,7,6,6,4,6,6,4,7,11,6,9,7,8,9,5,7,7,12,5,6,5,5,8,5,5,5,6,4,6,9,3,11,4,5,5,9,4,8,6,7
686,0,4,0,0,1,6,1,3,5,4,5,3,1,6,5,4,2,6,7,7,0,4,2,8,0,3,2,0,7,7,6,2,1,2,7,6,1,9,0,1,6,10,2,7,1,4
687,-7,-2,-5,-2,-3,3,-1,-4,-1,-2,2,-1,-4,1,1,2,-1,3,1,5,-5,1,-2,5,-6,-2,0,0,9,0,4,2,-1,-2,3,3,-4,4,-5,-2,2,8,-4,4,2,4
688,-10,-8,-8,-2,-8,1,1,-7,-8,-8,-1,-2,-8,1,2,3,0,-1,0,-1,-7,0,-5,2,-10,-7,-1,1,2,-3,-1,-1,-2,-1,0,0,-9,1,-7,-9,-3,4,-8,1,-2,2
689,-10,-11,-11,-2,-10,1,-1,-6,-9,-8,2,-3,-9,-1,1,0,-4,-2,-1,1,-8,-3,-8,4,-10,-9,-2,0,1,-2,0,-1,-4,-3,1,0,-8,0,-10,-12,-2,4,-11,-2,-4,0
690,-11,-11,-9,-6,-11,0,-3,-8,-12,-7,-2,-7,-11,-3,-3,-1,-5,-2,-4,1,-10,-6,-9,0,-11,-12,-7,-4,-1,-3,3,-4,-6,-10,2,-1,-6,-6,-12,-9,-4,0,-8,-3,-7,-3
691,-7,-11,-6,-5,-9,-5,-3,-12,-9,-7,-6,-8,-11,-7,-4,-6,-2,-5,-5,-2,-10,-5,-6,-3,-11,-9,-4,-4,-5,-5,-1,-3,0,-4,-2,-4,-9,-8,-9,-8,-7,0,-8,-3,-4,-1
692,-1,-9,-7,4,-6,-4,4,-6,-8,-4,-4,-4,-7,-3,-2,-2,6,-3,-5,-4,-6,-1,-3,1,-2,-6,2,1,-1,-2,-3,4,8,2,0,-5,-6,-5,-9,-3,-6,-2,-6,-1,-3,3
693,2,-3,-1,6,-1,2,8,-2,-7,1,3,1,-4,2,5,1,8,1,0,0,-2,0,2,5,1,-5,2,5,1,3,4,5,7,3,3,0,-1,-1,-5,4,1,2,1,6,1,3
694,3,-2,4,3,0,5,4,-1,-1,2,6,2,0,3,4,4,9,5,3,3,0,2,2,5,1,0,2,3,5,4,8,1,4,3,6,4,2,3,-2,4,7,6,0,9,6,5
695,4,0,5,5,4,1,4,5,2,3,2,3,2,2,4,2,8,1,6,3,4,2,6,2,3,2,4,5,5,6,8,1,6,2,6,5,4,2,1,5,4,4,4,7,3,7
696,8,4,7,11,9,4,8,5,5,7,5,5,5,4,7,4,14,1,4,3,4,4,10,3,7,5,8,9,4,9,4,5,13,9,6,4,6,3,3,8,4,6,6,6,7,11
697,10,5,8,12,9,11,11,6,4,12,9,9,6,9,8,8,15,9,8,5,3,10,7,9,7,6,8,11,7,11,9,8,10,8,11,10,6,6,5,9,10,8,6,11,9,13
698,3,4,7,6,5,13,8,3,5,8,12,9,5,8,11,11,8,9,12,11,2,8,5,7,7,6,6,10,12,11,11,4,3,9,14,10,7,10,8,7,9,11,3,11,12,7
699,1,4,5,2,4,7,3,3,4,4,9,6,3,7,5,6,3,7,10,9,1,4,0,3,5,3,2,4,9,7,9,-1,0,1,12,8,2,12,2,4,5,6,0,9,4,2
700,1,0,2,-2,3,1,0,2,1,1,3,4,-1,4,1,2,-1,0,5,2,-2,-2,-2,-1,2,-2,-2,0,2,3,4,-5,-2,-4,7,2,1,4,1,3,3,0,0,1,0,-4
701,-1,2,1,-5,2,-1,-5,1,0,0,0,-2,-3,-4,-3,-3,-5,0,0,-1,-3,-4,-2,-6,1,-1,-6,-1,-1,2,-1,-10,-6,-4,-1,-1,2,0,-2,3,2,0,-2,-1,-1,-4
702,-3,-2,-2,-6,1,-3,-6,0,-3,-3,-4,-3,-1,-8,-6,-5,-9,-5,-3,-2,-6,-5,-4,-7,1,-1,-5,-6,-2,-4,-3,-9,-7,-4,-1,-4,1,-2,-2,-1,-1,-5,-7,-3,-7,-6
703,-4,-5,-4,-5,-2,-6,-7,-3,-1,-6,-7,-5,-3,-5,-6,-7,-11,-5,-2,-6,-3,-7,-6,-10,-3,-5,-6,-5,-6,-6,-6,-8,-4,-6,-3,-5,-2,-4,-4,-3,-5,-8,-6,-4,-5,-10
704,-2,-3,-7,-3,-2,-7,-5,-4,-3,-3,-5,-3,-4,-7,-10,-7,-4,-4,-7,-9,-5,-5,-4,-6,-3,-1,-5,-2,-6,-5,-9,-5,-1,-1,-5,-3,0,-5,-8,-3,-3,-7,-3,-3,-2,-3
705,-1,0,3,2,1,-4,1,0,0,1,-3,0,3,-1,-3,-5,2,-1,-8,-7,1,0,3,-1,2,5,0,1,-4,-1,-6,0,2,2,-4,-1,3,-6,-1,2,-2,-4,3,-2,4,-1
706,2,3,6,3,5,2,7,4,6,4,1,5,7,1,1,0,3,2,-1,-3,6,7,2,3,6,6,5,5,-1,4,-4,4,5,6,-2,3,7,1,4,5,2,-1,5,2,4,4
707,3,6,4,8,5,7,8,5,6,3,3,8,8,3,4,5,4,6,3,4,2,7,4,5,6,5,5,9,4,7,3,10,7,8,4,6,6,7,4,2,5,2,4,7,5,5
708,2,7,2,7,5,7,7,1,5,4,6,8,2,8,5,6,7,11,4,6,5,8,4,8,3,7,6,10,6,8,5,9,6,11,6,8,6,6,2,5,7,6,5,5,10,7
709,7,9,9,8,9,9,9,5,4,7,5,10,8,9,6,8,5,13,5,6,9,9,5,10,8,12,8,7,8,8,8,9,4,9,6,10,10,8,5,9,8,7,8,8,8,8
710,10,14,13,3,11,7,5,9,9,10,6,7,12,11,4,10,-2,9,7,7,12,6,11,8,10,15,4,6,6,5,7,5,-2,5,8,7,11,9,10,9,5,7,11,5,5,0
711,8,15,10,-4,9,4,-1,6,12,7,1,-1,7,2,-3,8,-3,8,6,2,6,-2,9,3,8,10,-2,1,5,0,4,-4,-7,-3,6,3,10,4,7,5,1,2,6,1,-1,-4
712,-1,9,2,-6,3,-2,-5,0,6,0,-5,-7,2,-2,-8,1,-8,0,-1,-1,2,-4,1,0,1,5,-5,-8,0,-7,1,-9,-9,-8,0,1,5,-2,5,2,-8,-2,-2,-5,-6,-6
713,-2,1,2,-7,-3,-7,-7,-6,1,-3,-8,-9,2,-5,-12,-5,-11,-2,-8,-6,4,-7,-2,-3,-4,1,-3,-11,-7,-7,-5,-8,-8,-10,-7,-7,0,-6,-2,-4,-10,-5,-2,-9,-10,-7
714,-3,-2,-3,-8,-5,-9,-4,-8,-3,-4,-7,-9,1,-7,-11,-7,-10,-3,-7,-7,-3,-7,-4,-5,-5,-3,-8,-8,-6,-7,-8,-9,-10,-7,-7,-5,-3,-7,-4,-5,-12,-7,-2,-8,-7,-8
715,-9,-4,-3,-9,-8,-6,-8,-12,-3,-5,-7,-13,-4,-7,-11,-6,-10,-3,-9,-9,-4,-7,-5,-6,-9,-8,-8,-10,-7,-10,-9,-10,-12,-8,-6,-3,-6,-9,-4,-6,-11,-5,-5,-7,-4,-5
716,-6,-6,-9,-10,-9,-6,-5,-15,-3,-7,-10,-11,-7,-8,-9,-7,-9,-5,-11,-7,-5,-6,-7,-7,-5,-6,-6,-10,-5,-9,-8,-6,-7,-9,-9,-5,-8,-8,-4,-8,-13,-10,-5,-7,-5,0
717,-4,-6,-8,-2,-7,-6,-2,-9,-5,-2,-9,-5,-3,-6,-8,-6,-4,-6,-10,-8,-2,-5,-3,-6,-3,-3,1,-6,-5,-7,-7,-2,0,-5,-8,-7,-7,-8,-7,-1,-12,-5,-2,-7,-3,2
