,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
269,-15,-37,-28,-21,-13,-37,-38,-38,-15,-15,-19,-21,-23,-14,-19,-34,-18,-18,-18,-35,-11,-17,-33,-16,-18,-20,-21,-25,-40,-18,-21,-17,-20,-18,-27,-17,-21,-19,-17,-14,-19,-18,-21,-25,-21,-13,-15,-16,-17,-19,-20,-15,-11,-15,-17,-21,-27,-15,-17,-19,-15,-17,-22,-9,-19,-34,-20,-23,-19,-36,-16,-20,-12,-24,-20,-17,-14,-14,-17,-20,-29,-15,-34,-17,-16,-18,-16,-19,-40,-15
270,-15,-40,-33,-17,-13,-40,-37,-39,-13,-14,-19,-17,-24,-13,-21,-38,-18,-15,-18,-38,-11,-16,-35,-16,-14,-19,-21,-22,-40,-18,-17,-13,-16,-17,-22,-14,-19,-20,-13,-14,-17,-18,-16,-19,-20,-12,-14,-14,-15,-20,-18,-14,-11,-16,-18,-20,-30,-14,-15,-20,-11,-15,-21,-9,-16,-36,-18,-21,-18,-39,-16,-17,-8,-23,-17,-13,-12,-13,-14,-20,-33,-13,-38,-17,-14,-17,-16,-22,-42,-14
271,-13,-42,-37,-17,-10,-39,-37,-41,-14,-12,-20,-18,-23,-14,-17,-38,-18,-15,-14,-36,-14,-15,-39,-13,-15,-18,-15,-21,-38,-14,-15,-13,-17,-14,-22,-14,-18,-15,-12,-14,-16,-17,-17,-17,-15,-11,-12,-13,-14,-19,-16,-16,-10,-17,-15,-18,-33,-16,-13,-16,-12,-15,-17,-11,-16,-35,-16,-20,-15,-39,-15,-15,-8,-25,-13,-13,-12,-10,-12,-19,-38,-15,-39,-17,-12,-16,-14,-20,-42,-12
272,-13,-41,-40,-16,-7,-36,-39,-39,-14,-13,-19,-13,-21,-14,-17,-41,-15,-13,-14,-38,-11,-17,-38,-14,-13,-17,-15,-22,-38,-16,-16,-12,-15,-16,-19,-11,-19,-14,-14,-11,-18,-13,-18,-15,-15,-9,-11,-12,-13,-18,-15,-14,-7,-13,-13,-18,-35,-16,-13,-14,-13,-16,-16,-8,-14,-34,-13,-18,-13,-37,-12,-14,-9,-24,-14,-12,-12,-11,-12,-16,-37,-13,-39,-15,-13,-16,-13,-16,-41,-11
273,-14,-40,-39,-17,-5,-30,-38,-35,-11,-12,-18,-14,-16,-11,-14,-37,-15,-12,-16,-37,-10,-15,-37,-15,-12,-14,-12,-17,-35,-12,-15,-13,-11,-16,-17,-10,-17,-13,-12,-8,-16,-13,-17,-16,-14,-7,-11,-10,-13,-14,-12,-14,-4,-13,-12,-14,-36,-15,-14,-13,-12,-12,-14,-5,-14,-35,-13,-14,-12,-34,-13,-14,-8,-20,-9,-13,-11,-9,-13,-13,-38,-11,-38,-12,-13,-13,-14,-16,-40,-11
274,-14,-39,-38,-13,-2,-28,-34,-35,-7,-12,-17,-12,-17,-10,-14,-35,-14,-12,-14,-32,-8,-16,-39,-13,-11,-13,-9,-16,-33,-12,-14,-15,-9,-11,-16,-11,-15,-13,-12,-6,-14,-11,-15,-16,-14,-4,-10,-13,-11,-13,-12,-15,-3,-11,-13,-15,-36,-13,-11,-11,-9,-14,-13,-4,-13,-31,-11,-16,-11,-32,-12,-11,-7,-17,-11,-12,-9,-10,-9,-15,-40,-14,-35,-11,-12,-13,-13,-15,-37,-11
275,-12,-36,-38,-15,4,-25,-29,-30,-7,-11,-17,-8,-16,-10,-13,-34,-14,-10,-11,-30,-6,-17,-39,-11,-12,-12,-11,-15,-27,-12,-13,-14,-8,-14,-14,-11,-13,-12,-10,-5,-15,-10,-14,-13,-12,-1,-10,-11,-9,-12,-11,-16,0,-12,-10,-14,-38,-15,-8,-10,-9,-12,-11,0,-13,-28,-12,-14,-12,-30,-11,-12,-3,-15,-11,-11,-9,-10,-10,-14,-41,-14,-31,-11,-11,-12,-10,-14,-33,-7
276,-10,-34,-35,-13,9,-20,-27,-27,-5,-8,-17,-8,-16,-8,-14,-31,-16,-10,-11,-25,-3,-16,-36,-8,-11,-12,-10,-16,-25,-14,-11,-13,-9,-13,-12,-10,-12,-12,-9,-2,-14,-8,-18,-15,-12,2,-7,-8,-8,-12,-9,-12,-1,-11,-9,-12,-36,-12,-7,-11,-6,-10,-11,3,-10,-28,-12,-13,-12,-25,-10,-10,2,-14,-8,-8,-8,-4,-11,-14,-39,-13,-28,-11,-8,-10,-10,-13,-31,-8
277,-7,-29,-28,-13,13,-20,-23,-21,-2,-5,-15,-11,-15,-7,-12,-25,-12,-7,-10,-21,0,-14,-31,-4,-10,-11,-9,-14,-23,-10,-9,-7,-8,-10,-10,-9,-12,-10,-7,-4,-14,-6,-16,-9,-9,6,-6,-6,-8,-11,-6,-10,5,-10,-7,-13,-34,-11,-5,-12,-3,-8,-9,8,-11,-25,-9,-12,-12,-21,-9,-9,6,-13,-7,-6,-6,-3,-9,-16,-38,-10,-24,-9,-5,-7,-10,-12,-26,-5
278,-4,-23,-25,-12,18,-15,-20,-17,2,-5,-12,-10,-14,-4,-12,-23,-11,-4,-7,-18,3,-11,-27,-2,-12,-10,-8,-13,-18,-9,-7,-8,-6,-8,-11,-7,-9,-7,-5,1,-12,-5,-12,-10,-12,12,-3,-5,-8,-9,-7,-9,9,-5,-5,-13,-30,-12,-2,-8,-1,-6,-7,14,-6,-23,-9,-13,-9,-17,-8,-8,10,-13,-6,-1,-5,1,-6,-12,-32,-5,-19,-9,-5,-7,-6,-11,-20,-2
279,-1,-17,-23,-8,20,-11,-15,-12,7,0,-12,-9,-14,-3,-11,-20,-10,-2,-6,-13,8,-11,-25,3,-4,-9,-5,-10,-13,-9,-5,-3,-4,-5,-7,-3,-7,-4,-2,6,-10,1,-10,-8,-8,18,-3,-1,-2,-10,-6,-6,13,-5,-2,-11,-27,-6,0,-7,2,-4,-6,16,-3,-18,-8,-11,-9,-13,-9,-8,14,-12,-2,0,-1,4,-3,-10,-29,-5,-19,-7,-1,-6,-2,-11,-17,2
280,1,-15,-19,-7,22,-6,-13,-12,11,3,-9,-6,-12,0,-7,-15,-5,2,-4,-10,14,-8,-20,7,-1,-6,-3,-11,-11,-3,-5,1,-1,-5,-2,0,-8,-2,2,12,-10,3,-4,-7,-6,19,0,0,-1,-7,-2,-4,17,-2,-1,-11,-22,-4,4,-5,7,4,-1,20,-3,-15,-7,-5,-7,-11,-7,-3,17,-13,-2,9,3,10,-4,-8,-25,2,-15,-3,2,-3,2,-8,-13,5
281,3,-12,-16,-4,24,-3,-9,-6,16,6,-5,-6,-11,4,-4,-11,-3,4,0,-9,19,-6,-18,10,4,-2,1,-10,-8,0,-1,5,1,1,1,3,-2,1,7,14,-4,5,-4,-1,-4,22,3,4,1,-2,-1,3,23,0,2,-8,-18,-1,7,-1,12,3,1,24,1,-11,-3,-5,-5,-6,-3,-1,21,-11,3,14,6,15,1,-3,-20,7,-13,0,5,-1,8,-6,-11,8
282,9,-7,-12,2,25,0,-6,-1,19,10,0,-3,-8,8,-2,-6,-1,10,7,-5,21,0,-14,16,10,1,3,-7,-1,2,3,10,4,2,3,6,3,6,12,20,2,9,0,1,-2,26,8,8,7,1,4,8,24,7,8,-5,-14,3,11,2,15,8,6,26,7,-7,1,-2,-1,-5,2,5,25,-9,6,17,11,18,6,-1,-16,12,-7,4,9,3,11,-4,-6,15
283,13,-4,-9,6,25,4,-2,0,22,15,5,1,-6,15,3,-6,4,13,13,-3,23,4,-12,22,13,3,8,-4,1,6,7,12,9,7,5,10,7,8,15,22,3,8,3,5,2,29,12,14,10,6,9,13,27,12,10,-2,-10,11,14,8,19,13,9,26,8,-2,5,2,4,-1,6,9,25,-7,9,21,15,23,8,3,-13,14,-4,8,14,7,16,-1,-3,18
284,17,1,-4,10,26,8,1,2,24,16,8,4,-4,18,8,0,11,19,14,0,26,9,-8,26,13,10,11,0,6,9,11,18,15,11,11,13,10,15,21,26,7,11,8,12,6,29,17,16,15,9,12,16,27,15,14,3,-7,15,17,13,21,16,14,28,11,1,9,5,9,3,10,13,25,-4,13,26,18,24,11,8,-8,20,0,14,19,12,21,3,0,20
285,17,5,-1,13,24,12,5,9,25,18,13,11,1,21,13,1,13,21,18,6,25,17,-4,29,16,14,17,2,11,14,16,21,17,15,16,19,15,17,22,25,13,18,15,14,7,30,21,22,18,12,14,23,28,19,19,5,-5,20,20,16,24,19,17,28,17,7,16,10,12,10,15,16,26,-1,18,25,19,28,15,15,-3,25,5,17,22,16,22,7,6,22
286,20,7,5,18,22,16,6,13,29,24,17,12,5,24,16,6,17,23,19,8,27,21,2,29,21,18,21,7,14,17,19,24,20,20,16,21,19,20,24,29,16,21,21,17,14,30,22,24,21,18,20,26,26,21,23,9,0,23,24,21,27,23,21,27,20,11,18,16,17,15,18,20,26,3,20,27,21,30,19,17,-2,28,8,21,26,16,23,12,9,25
287,24,10,6,23,24,24,12,16,28,27,20,17,8,26,19,10,21,24,22,13,27,24,6,30,23,23,23,12,18,21,22,25,24,24,23,24,25,22,27,29,21,23,24,22,21,31,25,25,24,19,22,30,27,24,24,15,2,27,24,25,30,26,25,26,24,17,20,21,19,17,25,23,24,7,22,30,25,28,22,23,2,29,14,25,28,21,28,15,15,28
288,25,13,8,22,20,27,18,19,29,28,24,21,14,26,21,17,24,27,26,18,28,24,10,28,25,26,25,16,20,25,24,28,24,25,25,25,28,26,29,26,22,24,26,24,23,27,28,30,28,23,26,32,25,28,26,19,6,29,28,26,30,29,27,22,27,25,22,23,22,23,27,27,26,15,25,30,26,31,25,26,9,31,19,26,31,23,29,16,19,28
289,25,16,15,25,19,31,22,27,28,28,26,22,18,25,25,22,26,28,27,23,29,29,15,25,27,28,26,20,27,28,27,27,27,26,25,26,28,25,28,26,23,27,27,27,26,26,28,29,28,25,27,33,23,28,27,21,9,30,29,28,27,31,27,22,28,30,25,24,25,27,26,27,24,16,27,28,27,30,26,27,14,29,25,27,29,26,30,20,22,27
290,25,21,19,28,18,35,27,32,28,28,28,24,22,26,29,26,27,30,28,27,25,30,23,26,24,27,28,21,30,28,27,29,27,27,28,26,30,27,28,25,24,25,30,28,27,24,28,30,28,28,28,31,21,29,27,25,15,30,29,29,28,28,29,22,30,34,27,27,25,31,30,27,23,21,29,27,28,28,26,26,20,29,31,28,28,30,29,23,28,26
291,24,25,25,28,18,32,32,33,25,27,28,27,26,25,29,32,29,28,25,31,23,30,25,26,25,29,30,27,31,29,27,28,30,30,29,27,31,27,29,22,29,24,32,28,29,24,28,30,29,28,26,27,18,27,27,26,20,30,27,28,28,27,30,21,29,39,28,26,27,37,29,28,23,23,29,29,26,26,25,27,22,29,34,29,27,29,29,27,31,25
292,23,29,28,27,17,36,35,36,23,27,27,27,27,23,28,35,28,24,24,35,23,30,31,24,24,30,28,26,38,29,26,27,30,28,29,25,29,26,26,21,28,25,32,30,29,22,26,29,28,25,28,30,22,27,26,28,25,32,25,30,26,27,26,20,29,42,30,27,25,42,27,28,23,26,30,25,24,24,24,29,29,27,40,27,28,28,29,28,36,24
293,22,30,33,26,17,37,40,38,20,25,27,27,28,24,28,40,28,22,23,39,20,27,36,21,23,28,23,29,39,27,25,26,27,26,28,23,28,26,25,21,29,24,35,27,26,21,26,28,25,27,25,30,20,26,24,29,30,27,23,28,25,26,25,19,30,47,29,27,26,44,27,27,21,26,27,23,24,23,24,30,33,26,42,26,27,27,26,28,41,22
294,22,34,39,26,15,38,45,42,17,23,26,27,29,22,25,43,27,22,24,42,20,28,39,21,24,27,23,28,40,26,27,26,26,26,26,22,27,24,23,19,27,22,32,27,28,18,24,24,24,28,24,26,18,23,23,29,37,27,23,27,23,25,24,18,27,48,27,27,26,43,26,25,19,28,24,23,25,24,25,26,37,25,43,24,26,22,26,27,43,21
295,21,37,39,25,14,39,43,43,14,23,24,28,30,22,25,42,28,19,22,44,17,26,41,19,24,24,20,28,42,27,24,23,28,24,26,22,24,26,23,19,28,21,29,23,27,17,20,23,22,25,21,24,19,23,22,26,40,25,21,25,19,25,24,19,26,47,25,25,25,46,26,27,19,30,23,20,21,24,24,25,44,23,46,24,22,24,22,25,45,20
296,18,38,41,24,13,37,44,42,15,22,22,26,28,19,23,45,24,19,19,42,15,24,43,19,23,24,21,30,39,24,20,22,22,24,22,21,23,24,22,17,26,19,27,23,26,15,19,21,19,24,20,23,16,20,23,24,43,26,21,22,19,21,20,17,23,48,23,21,22,45,24,23,17,28,21,20,22,23,24,23,44,23,44,23,21,24,19,25,46,18
297,20,36,44,22,12,35,42,40,14,20,21,24,29,18,21,42,24,17,19,40,15,21,46,16,19,21,21,29,38,21,21,22,20,25,21,20,21,20,20,17,23,19,25,21,23,14,19,18,19,24,20,22,14,18,20,25,47,22,21,23,20,21,19,17,24,44,20,22,23,44,23,18,16,26,22,18,22,20,20,21,47,19,44,21,18,23,17,23,47,20
298,20,37,43,19,10,30,40,36,10,19,18,23,28,19,20,39,19,16,20,38,12,20,44,14,17,20,18,27,38,22,20,19,17,20,18,18,20,19,21,15,22,19,22,19,23,11,18,16,18,22,19,20,10,18,20,22,46,19,19,21,14,19,18,11,21,42,20,21,22,40,22,17,14,25,21,18,20,18,20,20,44,18,42,23,20,23,16,23,42,21
299,17,34,38,21,4,26,37,31,10,18,18,20,26,19,20,36,18,15,17,34,10,16,41,13,18,20,19,23,33,20,21,18,15,20,17,19,19,19,20,14,21,15,18,17,21,9,19,16,17,20,18,20,8,17,17,22,45,18,17,21,13,18,16,7,17,37,17,19,21,36,19,17,10,24,21,14,17,16,19,21,44,17,38,19,18,18,14,20,41,18
300,16,31,39,19,1,22,30,27,8,18,18,19,23,16,19,33,19,14,19,31,6,18,37,11,15,18,17,20,27,20,19,17,12,18,14,18,17,18,14,10,19,17,19,17,19,4,17,15,16,19,16,17,4,16,15,18,44,17,16,18,13,18,15,4,18,33,19,17,19,32,20,15,5,21,17,13,16,12,20,19,42,14,36,18,15,18,13,23,38,17
301,18,29,35,18,-4,18,25,25,5,17,17,18,23,14,18,29,16,12,16,28,4,19,36,6,15,16,14,19,22,19,18,17,16,18,14,18,13,16,12,10,18,17,17,17,21,0,17,12,16,17,15,15,3,14,13,19,42,17,14,16,11,17,15,1,16,27,19,16,15,29,20,15,0,20,18,12,14,8,18,16,37,11,32,12,14,19,12,21,32,15
302,14,23,30,16,-6,14,22,20,3,12,15,16,21,15,16,23,15,10,14,24,0,16,29,5,14,15,14,18,18,15,17,13,12,14,12,15,14,15,11,5,17,13,15,15,21,-3,16,14,15,14,13,13,-3,10,12,17,38,14,11,15,12,14,12,-5,13,21,15,18,13,24,18,15,-2,19,16,7,12,4,16,15,34,6,25,12,10,14,10,21,25,12
303,7,20,25,14,-10,9,17,16,-1,9,14,15,20,12,13,19,15,8,12,18,-4,12,24,-1,13,15,14,17,15,12,13,9,14,12,12,12,11,13,8,3,13,10,12,13,17,-6,10,12,13,13,9,10,-7,10,9,15,32,11,9,14,9,8,10,-10,11,16,11,14,12,18,16,12,-7,18,14,3,8,-2,14,14,30,4,22,10,10,13,7,20,21,7
304,0,18,23,12,-15,10,12,13,-3,8,12,15,16,9,10,14,11,6,11,14,-6,10,21,-5,10,10,10,17,10,11,12,6,10,9,9,7,11,10,2,1,12,10,10,11,13,-8,8,7,9,10,6,4,-12,7,7,15,27,9,7,12,6,5,7,-14,8,12,12,12,11,14,14,8,-9,15,11,-3,5,-5,13,10,25,0,19,7,3,10,7,18,17,3
305,-2,13,22,8,-19,6,10,10,-8,4,7,14,14,4,8,10,9,4,9,9,-12,5,16,-7,4,7,7,17,6,9,8,3,4,6,6,4,8,7,-1,-5,8,7,8,9,12,-15,5,3,5,6,8,0,-15,0,4,13,22,5,5,7,1,2,3,-18,5,9,11,10,9,10,9,4,-14,15,4,-7,3,-10,8,8,21,-4,13,3,-1,6,1,14,14,-1
306,-6,10,13,5,-20,4,6,5,-10,0,3,11,9,1,1,7,6,0,3,5,-16,0,11,-12,-3,7,4,14,3,3,4,-3,3,2,5,-2,2,4,-5,-12,5,2,4,8,8,-20,-1,-1,2,2,0,-4,-20,-6,0,9,17,-1,-2,2,-4,-2,0,-22,0,5,6,7,5,8,6,3,-20,14,2,-8,-2,-15,3,5,17,-8,9,0,-4,5,-6,12,9,-5
307,-11,6,12,-2,-21,4,4,3,-15,-7,1,6,9,-1,-2,4,1,-5,0,1,-18,-4,7,-19,-4,3,0,12,3,1,4,-7,2,-3,3,-6,-4,0,-10,-14,1,-1,-1,3,3,-21,-5,-5,-3,-1,-3,-9,-21,-8,-5,7,14,-4,-5,-2,-10,-9,-3,-26,-2,1,4,5,1,5,0,-2,-22,10,-2,-14,-8,-20,-1,0,12,-13,6,-4,-8,2,-7,8,8,-13
308,-13,1,7,-6,-23,-1,0,1,-17,-11,-3,3,5,-7,-4,0,-3,-9,-5,-1,-21,-5,4,-18,-10,-2,-4,9,-2,-2,-2,-9,-3,-5,0,-13,-3,-6,-17,-18,-2,-8,-3,-5,-3,-25,-11,-9,-7,-7,-5,-13,-22,-13,-7,3,9,-8,-9,-7,-14,-12,-10,-28,-10,-2,-1,3,-3,1,-4,-5,-24,8,-6,-17,-11,-24,-7,-6,7,-16,1,-9,-10,-6,-12,4,5,-16
309,-17,1,2,-7,-24,-3,-2,-3,-21,-17,-5,-2,-1,-12,-9,0,-8,-14,-9,-3,-24,-11,2,-22,-13,-8,-9,4,-4,-8,-5,-15,-9,-9,-1,-18,-10,-8,-20,-24,-6,-11,-10,-7,-7,-23,-14,-12,-12,-12,-8,-15,-25,-18,-12,0,6,-12,-14,-11,-19,-18,-13,-27,-13,-7,-7,-1,-7,-3,-10,-9,-28,5,-11,-20,-14,-27,-13,-9,4,-20,-2,-14,-16,-11,-15,0,1,-22
310,-19,-3,-2,-11,-22,-6,-4,-2,-23,-20,-11,-7,-5,-17,-13,-1,-16,-15,-15,-6,-25,-18,-2,-25,-16,-14,-12,-2,-6,-12,-9,-20,-12,-13,-8,-23,-14,-13,-21,-26,-12,-16,-14,-10,-10,-25,-16,-17,-18,-13,-15,-22,-25,-22,-14,-6,2,-19,-19,-15,-22,-17,-17,-26,-16,-8,-9,-7,-13,-5,-16,-12,-30,3,-13,-23,-18,-28,-17,-13,1,-24,-4,-20,-19,-13,-19,-8,-2,-26
311,-21,-4,-4,-13,-20,-7,-5,-4,-23,-21,-16,-11,-10,-19,-18,-5,-18,-19,-17,-4,-26,-21,-3,-24,-19,-16,-21,-7,-9,-15,-15,-23,-16,-18,-14,-23,-16,-16,-23,-29,-17,-20,-15,-14,-13,-24,-22,-19,-21,-16,-17,-23,-25,-23,-19,-12,0,-21,-22,-20,-23,-22,-20,-28,-20,-11,-15,-10,-19,-8,-21,-16,-29,-3,-19,-26,-23,-31,-23,-19,-1,-26,-5,-22,-21,-17,-23,-9,-3,-25
312,-23,-4,-5,-17,-19,-11,-7,-7,-23,-21,-18,-14,-17,-22,-20,-8,-19,-21,-19,-9,-27,-25,-4,-26,-22,-18,-24,-9,-12,-18,-18,-25,-18,-24,-16,-24,-21,-19,-26,-28,-20,-21,-18,-20,-19,-24,-23,-24,-23,-19,-22,-25,-27,-27,-24,-18,-3,-24,-24,-25,-23,-27,-24,-25,-24,-11,-20,-16,-20,-12,-23,-22,-26,-8,-25,-27,-24,-27,-22,-22,-6,-27,-9,-27,-24,-23,-23,-14,-5,-28
313,-25,-8,-8,-21,-17,-12,-7,-9,-22,-21,-18,-18,-22,-23,-23,-11,-23,-21,-23,-12,-26,-27,-5,-23,-24,-21,-25,-13,-13,-23,-22,-26,-20,-27,-19,-29,-26,-22,-25,-29,-21,-24,-23,-20,-23,-23,-26,-25,-25,-23,-24,-26,-24,-28,-26,-22,-6,-27,-24,-27,-25,-27,-26,-23,-25,-17,-23,-20,-22,-14,-28,-24,-25,-13,-26,-26,-27,-27,-27,-25,-8,-27,-13,-28,-27,-27,-26,-22,-9,-28
314,-26,-8,-9,-21,-16,-16,-10,-11,-23,-24,-22,-22,-24,-22,-25,-13,-27,-24,-26,-16,-24,-30,-7,-24,-26,-25,-24,-16,-16,-25,-24,-26,-23,-26,-20,-28,-28,-24,-26,-28,-24,-30,-30,-25,-25,-21,-27,-26,-26,-25,-25,-28,-24,-27,-28,-24,-9,-28,-25,-29,-27,-27,-27,-20,-28,-19,-26,-21,-25,-17,-28,-25,-24,-16,-25,-27,-26,-27,-27,-27,-9,-23,-17,-30,-28,-29,-26,-24,-10,-28
315,-24,-11,-11,-23,-16,-16,-15,-13,-22,-23,-23,-25,-26,-24,-27,-15,-28,-26,-25,-17,-21,-28,-9,-22,-27,-24,-25,-19,-18,-27,-25,-26,-21,-28,-25,-27,-28,-26,-30,-24,-26,-30,-31,-27,-27,-19,-29,-24,-26,-28,-27,-29,-21,-29,-27,-28,-13,-27,-25,-27,-25,-28,-26,-18,-27,-23,-31,-24,-26,-21,-31,-25,-20,-21,-29,-23,-26,-22,-28,-28,-13,-25,-21,-30,-26,-30,-28,-27,-15,-27
316,-23,-12,-13,-26,-16,-20,-18,-19,-19,-21,-24,-25,-26,-22,-27,-17,-28,-24,-27,-20,-20,-25,-11,-21,-28,-23,-25,-22,-20,-28,-24,-23,-23,-28,-26,-27,-29,-26,-27,-23,-27,-28,-29,-28,-29,-18,-27,-23,-25,-28,-28,-27,-16,-28,-25,-28,-11,-25,-23,-27,-26,-26,-26,-17,-27,-26,-33,-25,-28,-24,-31,-25,-17,-24,-29,-22,-26,-20,-26,-29,-15,-25,-24,-30,-25,-30,-24,-27,-18,-26
317,-20,-13,-15,-23,-12,-22,-20,-22,-18,-18,-27,-26,-29,-21,-25,-19,-25,-25,-25,-23,-19,-26,-19,-16,-27,-24,-25,-24,-24,-26,-24,-23,-23,-26,-24,-26,-25,-25,-25,-23,-26,-25,-27,-27,-29,-15,-26,-24,-23,-27,-25,-25,-16,-25,-25,-31,-14,-24,-21,-28,-22,-25,-23,-17,-25,-29,-33,-26,-28,-27,-30,-24,-17,-26,-27,-22,-24,-19,-28,-26,-17,-23,-27,-27,-24,-27,-23,-29,-20,-25
318,-21,-17,-19,-23,-11,-23,-24,-20,-16,-19,-24,-27,-27,-21,-24,-23,-25,-20,-21,-24,-16,-23,-21,-13,-21,-23,-21,-25,-26,-26,-24,-22,-22,-27,-24,-25,-23,-25,-21,-21,-25,-26,-27,-24,-27,-15,-25,-20,-24,-28,-25,-25,-14,-22,-26,-30,-18,-24,-21,-27,-19,-22,-22,-15,-26,-32,-31,-26,-28,-28,-25,-22,-16,-30,-26,-21,-23,-17,-27,-26,-20,-20,-29,-24,-23,-26,-24,-29,-24,-23
319,-18,-19,-20,-20,-14,-24,-23,-24,-14,-20,-23,-25,-25,-20,-25,-26,-22,-21,-21,-27,-16,-21,-23,-13,-20,-19,-21,-26,-27,-24,-23,-20,-21,-26,-23,-21,-22,-25,-19,-19,-23,-23,-24,-23,-26,-13,-22,-19,-22,-27,-22,-23,-16,-20,-22,-28,-22,-21,-20,-21,-17,-21,-22,-15,-23,-32,-29,-23,-25,-31,-22,-23,-17,-27,-25,-17,-19,-16,-25,-21,-25,-20,-32,-21,-20,-26,-22,-27,-27,-22
320,-14,-21,-22,-18,-13,-26,-24,-25,-13,-17,-22,-24,-23,-19,-22,-26,-20,-19,-19,-25,-15,-16,-23,-13,-16,-18,-18,-25,-29,-20,-17,-17,-17,-21,-21,-19,-21,-22,-18,-15,-22,-21,-21,-22,-25,-15,-20,-18,-18,-24,-20,-18,-15,-18,-20,-26,-23,-20,-18,-18,-18,-20,-22,-14,-20,-30,-28,-24,-23,-29,-22,-20,-16,-27,-24,-16,-16,-14,-24,-19,-27,-15,-34,-17,-18,-21,-21,-25,-27,-19
321,-14,-24,-22,-18,-10,-24,-26,-24,-14,-16,-20,-21,-24,-21,-17,-25,-20,-17,-16,-26,-15,-14,-25,-12,-16,-16,-16,-24,-27,-17,-17,-16,-16,-20,-18,-19,-19,-22,-17,-13,-21,-17,-19,-19,-20,-12,-17,-15,-18,-20,-19,-14,-13,-15,-20,-25,-28,-17,-15,-18,-13,-18,-18,-13,-19,-29,-26,-22,-21,-29,-17,-18,-12,-28,-20,-15,-16,-12,-18,-18,-30,-16,-35,-15,-18,-19,-17,-22,-30,-20
322,-13,-24,-21,-17,-9,-23,-24,-23,-13,-13,-18,-18,-19,-17,-16,-27,-18,-17,-16,-27,-12,-12,-28,-13,-17,-15,-13,-25,-27,-15,-18,-15,-16,-17,-19,-15,-16,-21,-13,-12,-18,-15,-16,-18,-18,-12,-16,-15,-16,-16,-18,-12,-15,-17,-17,-22,-27,-14,-14,-16,-14,-17,-15,-12,-17,-28,-21,-22,-18,-29,-15,-16,-10,-24,-17,-14,-16,-11,-17,-16,-29,-16,-33,-15,-16,-16,-18,-23,-30,-18
323,-12,-22,-23,-15,-8,-23,-24,-21,-14,-14,-15,-18,-18,-15,-14,-26,-13,-17,-11,-24,-12,-13,-27,-12,-16,-14,-13,-23,-23,-14,-17,-14,-13,-16,-18,-14,-14,-19,-12,-14,-14,-15,-15,-15,-19,-8,-14,-13,-13,-16,-16,-13,-15,-14,-17,-20,-28,-14,-13,-13,-13,-15,-15,-14,-14,-28,-21,-19,-16,-26,-16,-14,-9,-22,-15,-13,-14,-12,-17,-13,-31,-15,-31,-13,-16,-13,-15,-20,-29,-17
324,-11,-21,-22,-13,-7,-21,-23,-18,-13,-14,-15,-15,-12,-14,-13,-24,-13,-15,-10,-25,-11,-13,-27,-11,-15,-11,-13,-19,-22,-13,-16,-12,-10,-13,-16,-13,-13,-15,-7,-12,-12,-15,-15,-15,-17,-8,-15,-13,-13,-14,-16,-12,-12,-15,-16,-18,-30,-12,-11,-12,-12,-15,-18,-9,-13,-23,-16,-17,-17,-22,-13,-12,-8,-22,-14,-13,-15,-10,-12,-13,-31,-13,-27,-12,-14,-14,-15,-18,-29,-16
325,-13,-22,-21,-12,-8,-21,-21,-13,-9,-13,-13,-13,-12,-15,-12,-21,-13,-13,-12,-21,-11,-10,-25,-9,-15,-12,-15,-17,-20,-11,-15,-9,-11,-13,-12,-12,-10,-13,-6,-12,-11,-14,-13,-14,-15,-7,-15,-13,-12,-14,-15,-11,-11,-14,-15,-13,-29,-13,-12,-11,-12,-14,-15,-5,-10,-20,-14,-16,-14,-20,-13,-14,-6,-20,-13,-12,-13,-9,-11,-15,-28,-11,-24,-11,-13,-14,-13,-17,-25,-17
326,-13,-21,-20,-12,-7,-17,-20,-14,-11,-12,-12,-12,-9,-14,-11,-20,-13,-12,-11,-18,-7,-11,-22,-8,-15,-12,-14,-15,-20,-11,-14,-9,-13,-12,-11,-13,-13,-13,-8,-11,-8,-13,-10,-11,-14,-5,-12,-13,-12,-14,-15,-10,-11,-14,-13,-12,-28,-12,-12,-10,-13,-13,-11,-3,-11,-20,-13,-13,-12,-17,-13,-14,-3,-19,-11,-10,-12,-8,-14,-12,-26,-10,-22,-12,-13,-16,-13,-17,-24,-15
327,-11,-20,-16,-11,-4,-14,-16,-13,-11,-10,-11,-11,-10,-12,-12,-19,-9,-10,-9,-20,-7,-10,-22,-8,-11,-12,-15,-13,-18,-8,-15,-8,-8,-10,-10,-10,-13,-12,-7,-10,-6,-12,-10,-11,-12,-1,-11,-11,-12,-11,-15,-8,-8,-13,-11,-12,-25,-11,-13,-11,-11,-10,-13,-2,-10,-16,-14,-13,-11,-16,-11,-14,-1,-18,-12,-8,-11,-7,-16,-11,-26,-8,-19,-11,-12,-14,-11,-15,-24,-12
