,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
514,18,-5,-2,1,-7,1,2,5,13,1,13,11,12,7,11,10,-22,10,-25,-24,-24,5,14,-13,-13,-11,-15,13,-7,5,-15,-11,-16,-7,-10,-8,-11,-6,-6,-11,-16,-13,-12,1,5,3,2,5,4,10,3,-7,7,5,8,4,-3,13,13,8,-11,2,3,18,1,3,2,4,-13,2,-13,-11,-14,0,-14,-11,-3,-9,-8,-8,-7,-12,-10,-1,-9,-5,-11,-3,2,0,-11,-10,-12,-10,-12,-9,-2,-10,11,-11,3,-9,-7,-12,-14,-1,-6,-7,-1,-15,-13,0,-1,-5,-8,-12,-6,-8,-2,-9,2,28,-4,1,-2,3,1,27
515,12,3,-1,1,-7,3,1,6,12,0,12,11,14,8,9,19,-10,19,-23,-24,-19,4,21,-7,-7,-4,-16,11,-8,2,-16,-8,-16,-8,-7,-7,-12,-7,-6,-15,-19,-17,-16,-3,3,-1,4,8,5,8,3,-7,6,7,10,6,5,12,14,6,-10,4,3,18,0,4,1,1,-11,-1,-13,-10,-15,0,-11,-10,-2,-10,-8,-8,-8,-11,-12,-2,-9,-6,-13,-2,4,1,-9,-8,-9,-7,-11,-6,1,-9,12,-7,6,-8,-5,-11,-12,0,-6,-6,-2,-14,-15,2,-2,-5,-7,-9,-5,-4,3,-5,3,30,1,-2,-1,5,3,29
516,9,6,-3,3,-8,4,-1,8,13,-3,13,13,15,10,7,26,-1,25,-22,-24,-16,2,22,-2,-4,3,-16,13,-8,0,-18,-5,-14,-4,-8,-5,-12,-7,-9,-20,-23,-19,-23,-6,0,-4,2,9,7,12,-1,-8,10,7,11,8,13,14,15,9,-11,5,5,21,-3,2,4,-3,-9,-2,-12,-5,-13,0,-7,-11,0,-10,-5,-6,-5,-9,-10,-1,-4,-5,-10,-1,9,-2,-7,-5,-6,-7,-11,-5,0,-9,13,-5,3,-6,-2,-10,-8,1,-2,-7,2,-15,-17,-1,-2,-6,-7,-7,-1,-3,4,-4,5,29,4,1,1,4,5,29
517,4,11,-4,0,-11,2,-2,11,11,-2,12,14,13,12,6,29,8,28,-18,-20,-10,2,21,4,1,6,-13,7,-7,-1,-13,-2,-12,-4,-4,-4,-12,-7,-1,-21,-25,-22,-26,-10,-3,-6,4,8,8,9,0,-7,8,4,10,7,17,15,10,10,-11,3,1,17,-2,1,6,-5,-7,-4,-10,-2,-11,-4,0,-11,0,-8,-4,-3,-4,-7,-7,0,-1,-4,-9,-1,11,-1,-3,-1,-5,-7,-12,0,2,-6,12,-1,5,-5,-1,-9,-3,1,-2,-3,-1,-14,-20,-1,-4,-7,-6,-4,0,1,10,2,6,26,5,0,1,2,6,27
518,0,13,-7,-1,-9,0,-6,13,9,-1,8,13,9,11,7,33,18,28,-12,-16,-2,0,21,9,7,9,-9,4,-9,-3,-11,0,-7,0,-2,-1,-13,-7,-3,-23,-25,-25,-25,-10,-6,-8,5,7,7,8,0,-3,9,6,9,6,21,10,6,7,-14,4,3,15,-4,1,5,-6,-7,-6,-4,3,-8,-8,5,-10,0,-5,-4,1,0,-4,-8,0,-2,-4,-2,1,13,0,-2,3,-2,-7,-10,3,0,-5,11,0,6,-2,1,-8,-1,0,3,2,-1,-14,-22,0,-6,-8,-9,0,0,3,12,6,8,22,6,-2,1,-1,6,22
519,-8,15,-6,-2,-13,-2,-7,13,6,-3,6,11,10,9,7,33,24,30,-8,-9,4,-1,19,11,11,13,-3,3,-9,-5,-10,3,-2,0,-3,1,-11,-1,0,-28,-25,-25,-27,-10,-9,-9,6,6,6,8,-1,-2,6,5,8,5,23,11,3,7,-10,6,4,14,-6,-1,5,-9,-4,-8,2,8,-5,-9,8,-10,3,-3,-1,1,0,-1,-6,-2,-1,-1,0,-1,15,-1,2,1,0,-4,-7,3,3,-1,13,5,4,2,3,-6,5,0,3,5,-2,-14,-23,-2,-5,-7,-13,2,1,8,15,7,8,19,9,0,4,1,9,18
520,-14,13,-4,-2,-13,-3,-7,12,4,-5,2,14,7,10,6,31,30,26,-1,-7,11,0,12,16,12,13,0,2,-10,-6,-5,5,2,2,0,2,-10,-1,0,-28,-27,-28,-30,-10,-7,-9,5,5,7,7,1,-2,6,3,6,2,26,6,1,6,-9,5,1,10,-10,-2,8,-10,3,-8,4,13,-3,-11,15,-13,3,-4,2,3,1,3,-5,-3,0,2,2,-1,16,0,3,5,1,0,-6,6,3,3,11,7,1,5,6,-3,7,2,7,3,-3,-11,-22,-2,-5,-7,-9,5,3,10,18,12,11,12,9,0,1,-1,10,12
521,-14,10,-4,-4,-12,-4,-7,11,0,-6,0,12,4,6,3,29,32,22,5,1,15,-1,9,15,15,11,2,1,-7,-6,-3,7,4,3,1,4,-8,1,1,-27,-23,-25,-29,-10,-4,-9,2,2,4,3,1,-1,1,0,6,-2,26,1,-3,3,-10,4,0,10,-12,-4,4,-10,6,-9,7,18,0,-11,18,-12,3,2,3,5,4,5,-3,-1,0,2,3,2,16,2,3,6,4,0,-5,9,3,5,9,7,2,7,6,-3,10,2,7,6,-1,-8,-19,-5,-6,-5,-7,10,6,12,19,14,13,7,11,-4,3,-3,11,5
522,-18,11,-4,-7,-11,-4,-10,9,-8,-8,-3,10,0,4,4,24,33,16,11,7,21,-2,5,14,14,12,7,0,-8,-3,2,12,6,6,2,5,-7,3,4,-25,-21,-26,-25,-9,-5,-9,0,2,0,1,2,1,-2,-1,1,-3,22,2,-7,3,-9,4,-1,4,-12,-5,3,-10,10,-13,14,21,6,-10,23,-10,1,2,4,7,3,5,-2,0,1,5,7,1,18,1,8,7,6,1,-3,8,4,7,9,10,4,8,8,2,12,0,9,7,-1,-9,-19,-4,-4,-4,-8,9,9,12,18,15,12,1,9,-4,4,-6,9,0
523,-21,6,-2,-10,-11,-7,-10,8,-11,-11,-7,3,-3,1,5,16,34,8,19,14,25,-5,0,11,13,9,10,0,-6,0,6,13,12,5,2,7,-4,2,5,-21,-19,-26,-20,-10,-8,-10,-4,0,-2,-3,4,5,-4,-1,-1,-5,20,0,-9,2,-12,3,-3,3,-13,-6,3,-7,16,-12,18,23,11,-9,23,-8,0,4,5,8,4,4,3,0,1,6,7,3,16,0,8,8,7,3,0,10,6,10,7,11,3,7,8,4,15,1,8,9,-3,-6,-13,-4,-3,-4,-9,12,11,15,19,18,11,-5,10,-7,5,-7,8,-5
524,-23,0,1,-12,-10,-7,-12,4,-11,-12,-10,-1,-5,-4,6,8,30,1,22,20,25,-7,-4,10,8,4,11,-1,-4,2,10,14,12,7,4,7,-4,3,7,-19,-14,-21,-18,-7,-7,-6,-6,-2,-7,-5,5,6,-7,-5,-3,-8,14,-4,-10,1,-9,1,-1,2,-13,-7,1,-7,19,-8,20,24,13,-9,24,-7,1,6,7,8,7,8,3,0,5,6,10,4,15,2,12,8,9,7,2,11,5,9,6,11,2,8,9,5,15,0,10,10,-2,-4,-9,-4,1,-2,-11,13,10,17,20,17,13,-8,8,-8,6,-8,5,-9
525,-21,-6,2,-11,-8,-7,-9,-1,-13,-11,-14,-3,-9,-8,5,1,25,-6,23,25,27,-6,-7,5,3,1,14,-1,-5,7,14,14,16,8,3,7,-2,5,6,-16,-9,-18,-11,-6,-5,-7,-5,-4,-7,-8,6,8,-11,-7,-7,-9,9,-5,-9,-1,-8,-1,-2,0,-10,-7,-2,-7,21,-7,22,20,19,-3,25,-6,-1,8,6,11,9,12,5,0,4,7,10,5,14,6,8,9,12,8,2,9,4,9,6,12,1,13,10,8,16,0,10,8,-1,-2,-5,-4,-2,-2,-8,17,12,20,20,18,13,-13,9,-5,7,-6,4,-14
526,-18,-11,3,-10,-3,-9,-10,-2,-15,-11,-16,-9,-12,-12,4,-7,19,-13,28,25,23,-7,-10,0,-1,-4,16,-1,-5,8,12,13,15,7,3,6,0,7,5,-10,-3,-11,-6,-7,-4,-6,-5,-5,-6,-7,5,10,-9,-8,-8,-9,2,-6,-7,-5,-7,-1,0,-2,-10,-6,-2,-3,23,-5,25,21,22,-2,24,-4,2,9,8,11,6,11,8,0,5,7,11,4,12,6,9,7,9,9,5,5,2,8,4,10,2,14,9,11,16,2,10,9,-1,-2,0,-1,1,-1,-8,17,15,21,20,19,15,-15,7,-4,9,-4,4,-15
527,-16,-15,2,-9,0,-7,-9,-5,-17,-11,-17,-11,-11,-13,4,-13,10,-18,29,25,17,-9,-11,-2,-5,-6,16,1,-5,11,15,13,15,9,4,6,3,7,3,-4,0,-5,-2,-4,-4,-6,-7,-6,-7,-10,6,12,-10,-8,-10,-10,-3,-8,-7,-5,-10,0,-1,-2,-10,-11,-2,0,24,0,24,22,24,1,21,-4,2,6,9,9,6,10,9,1,6,5,10,5,9,5,10,4,8,10,7,3,5,10,5,10,5,15,10,13,15,2,10,9,-2,1,2,1,2,5,-8,19,17,22,19,22,14,-18,9,-3,10,-4,0,-18
528,-11,-20,4,-7,2,-6,-8,-10,-18,-8,-17,-15,-14,-15,3,-16,3,-20,27,20,14,-9,-12,-9,-12,-11,15,1,-3,14,15,11,15,5,5,5,2,5,2,2,6,-2,6,-1,-2,-5,-5,-8,-7,-12,6,12,-12,-7,-11,-9,-10,-11,-6,-4,-11,-1,0,-2,-6,-7,-2,2,25,1,21,17,24,4,18,0,5,4,9,11,6,9,9,1,5,5,8,7,9,8,6,5,9,7,7,4,4,9,10,7,6,12,8,13,15,2,9,8,0,5,7,1,4,11,-11,18,20,20,18,24,16,-19,7,-3,9,-4,1,-20
529,-5,-22,3,-5,4,-4,-6,-12,-16,-5,-14,-18,-15,-13,3,-18,-5,-22,19,18,10,-9,-8,-12,-15,-12,14,5,-4,13,14,9,13,3,4,6,3,5,2,7,12,4,8,-1,-2,-4,-2,-8,-6,-8,6,13,-10,-7,-12,-7,-17,-9,-5,-4,-9,-1,1,-1,-4,-7,-3,7,21,8,22,16,23,8,14,3,8,7,6,6,3,9,7,4,0,3,7,8,9,11,5,7,6,6,7,0,5,7,10,8,7,10,5,12,11,2,6,9,2,4,8,0,3,9,-8,19,21,19,18,19,15,-18,3,-3,10,-5,-2,-18
530,-3,-22,1,-2,6,-1,-2,-14,-15,-1,-12,-16,-12,-16,6,-19,-10,-21,15,14,4,-8,-5,-12,-19,-16,12,4,-6,14,14,4,12,5,5,7,6,6,3,14,17,10,15,2,1,-2,-1,-6,-6,-5,8,10,-7,-4,-10,-3,-21,-9,-1,-7,-8,-1,2,-2,-2,-4,-2,11,20,10,19,12,21,11,12,3,9,6,4,3,4,7,5,6,2,2,6,11,6,11,4,1,7,6,6,0,5,4,11,4,7,8,5,11,11,3,5,6,2,6,14,4,5,14,-9,17,19,18,18,19,13,-16,-1,0,9,-3,-2,-16
531,3,-25,-1,0,4,1,1,-14,-12,3,-10,-18,-12,-16,5,-17,-17,-18,11,10,-5,-7,-1,-15,-19,-15,11,7,-7,14,12,2,9,2,3,3,6,8,1,18,19,17,19,3,0,0,1,-5,-5,-3,10,11,-8,-3,-7,-4,-23,-10,0,-7,-9,0,3,0,-1,-1,-1,13,16,13,17,8,20,15,8,6,9,5,1,4,2,9,5,6,1,2,3,12,6,9,2,1,7,5,6,0,5,5,12,2,7,4,4,9,11,7,4,5,2,7,17,3,5,17,-9,17,22,18,14,17,12,-12,3,1,10,-1,0,-10
532,8,-22,0,3,8,1,4,-16,-7,7,-9,-19,-10,-17,5,-16,-17,-13,5,3,-12,-7,2,-18,-19,-16,5,9,-6,12,9,0,6,1,1,2,4,6,2,21,26,23,25,1,2,2,4,-3,-1,1,11,13,-4,-1,-6,-4,-26,-7,3,-6,-10,2,4,0,1,-1,-2,16,14,15,12,1,18,16,1,5,8,4,1,3,4,8,5,8,3,0,3,13,5,11,0,2,6,4,6,0,6,3,14,2,9,5,3,7,9,9,2,2,4,8,20,8,5,16,-6,17,23,18,12,16,9,-8,2,2,8,1,2,-5
533,11,-17,-3,4,7,3,6,-18,-6,12,-6,-17,-9,-12,3,-10,-18,-6,-4,-3,-19,-4,7,-15,-21,-14,3,10,-5,7,5,-2,2,-1,2,2,2,4,1,25,30,26,29,2,1,3,7,0,3,5,9,12,-2,3,-2,0,-26,-3,3,-5,-9,3,4,2,3,-2,-3,16,9,18,7,-3,11,15,-4,11,9,3,1,1,2,7,4,9,2,1,1,12,5,12,-2,4,5,4,6,-3,10,0,14,1,12,2,2,7,6,10,3,2,6,7,22,7,7,18,-2,16,23,17,11,16,6,-4,3,4,8,1,3,-3
534,13,-13,-4,6,8,6,6,-14,-2,13,-4,-14,-6,-12,7,-3,-19,-2,-11,-9,-25,-8,9,-13,-17,-10,2,8,-5,4,4,-4,1,-2,3,1,0,5,1,30,28,30,31,4,0,2,10,5,7,8,10,9,0,5,2,1,-24,2,2,-4,-7,3,4,6,6,1,-1,16,4,18,2,-9,7,16,-8,9,11,1,1,0,2,4,1,12,3,2,2,13,5,14,-2,0,4,1,4,-3,6,0,15,0,12,0,1,4,6,7,1,0,6,9,25,7,5,20,0,16,23,13,10,12,5,0,2,6,6,2,1,1
535,17,-9,-6,7,6,6,8,-13,2,18,-1,-9,-3,-9,8,6,-17,6,-18,-16,-30,-5,14,-8,-14,-7,2,9,-4,1,2,-5,-1,-1,4,0,-2,2,0,31,27,32,31,5,-2,3,13,6,10,12,11,8,5,8,2,5,-20,1,8,-1,-10,3,4,6,7,3,-3,15,3,21,-4,-7,3,18,-14,12,14,3,-1,1,0,2,1,13,1,2,2,12,6,15,0,0,2,2,7,-2,10,0,17,-1,12,0,1,2,4,11,0,3,7,8,24,7,7,18,-1,12,22,16,11,13,3,4,3,6,4,7,4,6
536,18,-5,-8,9,6,9,10,-12,4,16,0,-8,-1,-6,6,15,-13,17,-25,-23,-35,-3,20,-3,-8,1,0,7,-4,-5,-4,-8,-4,-1,3,-1,-3,0,0,29,26,29,32,1,0,1,16,9,12,15,11,8,7,11,5,9,-16,4,11,-2,-12,4,4,8,10,2,0,16,-2,17,-7,-11,-3,14,-13,12,13,1,1,3,1,2,1,12,1,5,3,14,7,14,-3,1,0,0,3,-1,11,-1,16,-1,12,1,1,0,3,11,-2,2,7,6,24,11,8,18,0,12,21,14,10,11,1,7,4,7,4,6,5,9
537,16,4,-7,9,3,8,10,-9,4,18,1,-5,0,-3,8,21,-8,25,-28,-26,-34,-3,22,2,-2,7,-4,5,-3,-13,-3,-6,-3,-2,3,-1,-4,1,1,29,24,29,28,1,0,2,18,13,14,16,10,9,10,14,7,13,-10,6,12,-2,-11,1,4,7,11,5,1,12,-4,16,-13,-13,-6,13,-18,16,16,0,2,2,4,2,0,13,2,6,2,14,10,14,2,3,3,-1,2,-1,13,-2,17,-1,11,-1,1,-1,5,11,-1,1,6,8,25,12,9,18,-1,11,19,13,9,12,2,11,7,5,3,3,3,11
538,12,12,-8,9,3,10,10,-6,3,20,1,1,2,1,11,29,0,32,-32,-28,-32,-2,28,9,4,13,-6,1,-2,-15,-2,-8,-4,0,3,-1,-5,0,0,27,19,26,25,0,-1,4,16,16,16,16,8,5,11,13,13,13,-6,8,9,-1,-13,0,1,5,11,6,4,13,-9,14,-14,-16,-9,13,-16,12,15,0,3,2,4,3,2,13,2,9,-1,13,10,10,3,0,4,-1,3,1,14,-1,18,-1,12,-1,3,3,3,14,2,4,7,9,21,12,7,18,-2,12,19,10,6,11,-1,13,7,5,2,5,3,13
539,10,18,-8,9,2,12,8,-2,5,17,2,5,3,5,11,34,10,39,-34,-31,-30,-3,26,14,10,20,-8,-2,1,-23,-5,-6,-6,1,2,-2,-5,-1,1,24,15,24,20,3,-1,5,18,14,17,18,6,5,14,13,13,14,-1,10,10,2,-12,-1,0,8,13,6,6,11,-13,12,-17,-16,-15,10,-18,13,14,2,4,1,4,5,1,14,1,7,1,13,13,11,5,3,5,-2,4,5,13,0,15,0,12,0,6,0,4,11,2,5,6,7,18,10,7,18,-1,13,17,9,6,9,-4,16,4,5,0,5,5,13
540,7,22,-8,10,0,8,8,2,5,15,3,8,3,7,11,41,17,44,-32,-30,-22,-3,26,21,19,25,-7,-4,2,-24,-5,-3,-6,0,1,0,-5,-2,2,19,10,17,16,1,-2,1,17,16,17,17,6,3,15,15,16,14,5,11,8,1,-13,-4,0,7,12,6,8,4,-14,9,-16,-16,-17,5,-16,14,13,3,6,6,5,4,2,14,3,10,4,12,12,10,4,5,5,-1,0,5,16,2,13,0,12,0,5,1,6,13,2,7,7,8,19,11,6,13,-1,11,16,7,6,9,-7,14,2,7,-3,5,2,12
541,4,25,-8,11,-2,8,7,3,5,13,1,8,3,10,12,43,25,46,-29,-26,-17,-2,25,27,24,26,-5,-8,3,-26,-4,0,-3,0,2,-1,-3,-1,1,11,5,12,10,2,0,2,15,16,16,13,6,2,14,13,16,13,9,10,6,3,-10,-5,0,6,11,7,5,0,-16,6,-17,-16,-20,1,-14,13,12,8,9,7,10,6,3,12,2,12,6,11,11,6,7,6,6,1,0,8,16,3,8,4,10,2,8,1,9,11,4,11,8,7,14,11,7,12,-2,10,14,5,7,7,-7,15,3,7,-3,5,2,13
542,-2,28,-6,7,-4,6,6,6,2,10,1,11,2,10,12,41,31,42,-25,-23,-11,2,19,31,28,32,-3,-11,5,-32,-4,3,-2,2,5,1,-3,-1,2,6,-1,6,3,1,-1,2,9,12,12,10,3,-1,12,10,16,10,12,9,4,4,-9,-8,-2,4,10,7,3,0,-17,1,-18,-11,-16,-2,-12,10,11,5,10,8,12,8,4,10,6,14,6,10,11,6,8,7,8,3,4,8,14,5,6,7,8,2,9,1,9,11,8,11,7,6,14,10,6,8,-1,10,10,6,4,5,-11,12,6,6,-3,4,2,11
543,-5,30,-4,5,-2,6,3,7,-2,5,2,9,0,9,10,41,39,41,-20,-18,-3,0,14,35,30,33,-3,-13,5,-30,-4,4,-3,3,3,1,0,0,2,0,-7,1,-4,0,0,2,6,10,11,9,2,-4,12,11,14,9,14,7,2,2,-8,-6,-3,3,8,7,3,-2,-16,-4,-17,-12,-18,-4,-11,11,9,10,12,10,12,7,4,7,6,12,6,6,11,5,10,9,9,3,5,10,10,7,2,8,6,5,11,2,10,8,7,10,5,5,11,10,6,4,0,8,8,7,3,5,-12,12,3,4,-5,2,2,8
544,-10,31,-2,5,-4,5,4,6,-3,2,-2,9,0,10,12,31,41,36,-13,-9,7,-1,8,36,37,32,0,-11,12,-29,-1,6,-1,2,2,0,3,1,1,-4,-12,-3,-10,-1,0,0,0,8,5,4,1,-2,9,7,14,6,13,8,-1,5,-9,-7,-6,-1,7,4,0,-6,-16,-6,-14,-12,-18,-8,-9,11,5,11,13,10,14,9,6,6,8,12,9,4,11,1,9,12,8,7,5,11,11,8,-4,6,4,8,12,3,13,7,8,9,6,8,5,10,6,3,3,7,6,8,1,6,-13,8,2,2,-5,4,-2,4
545,-15,29,-2,5,-2,3,5,8,-4,1,-1,8,-4,9,9,26,41,28,-6,-3,14,2,1,33,34,29,1,-12,12,-27,2,5,3,3,1,0,5,3,3,-10,-17,-10,-15,0,-1,0,-6,3,-1,1,1,-5,7,2,9,6,15,3,-7,7,-8,-8,-6,-4,7,5,-2,-10,-16,-10,-12,-7,-14,-10,-8,8,5,12,12,10,14,11,7,3,6,12,10,2,9,1,12,11,9,9,5,11,9,8,-6,8,1,9,13,4,12,5,11,11,6,7,1,10,4,0,3,8,3,6,1,4,-13,3,2,1,-6,1,-2,2
546,-17,24,0,3,-2,4,3,8,-6,-1,-4,6,-7,5,5,19,39,19,3,6,21,2,-7,30,32,25,4,-13,15,-24,3,8,4,4,2,0,9,1,2,-17,-22,-16,-18,-1,-1,-2,-7,-1,-5,-4,1,-5,3,-1,8,1,13,-1,-9,8,-7,-8,-7,-5,6,4,-2,-10,-14,-13,-9,-4,-14,-12,-6,7,4,12,14,10,13,12,9,1,7,10,11,-1,9,0,16,9,8,9,6,12,7,11,-8,9,1,10,12,6,15,0,12,11,6,8,1,6,3,-2,3,6,0,8,1,4,-14,0,1,1,-5,1,-3,0
547,-16,18,3,4,1,4,1,4,-10,-4,-5,4,-5,3,3,9,36,8,11,13,26,2,-13,26,29,18,5,-11,14,-19,5,7,4,3,0,0,12,1,-1,-22,-26,-20,-22,-3,-2,-1,-9,-4,-9,-7,1,-3,1,-4,3,-1,9,-3,-9,6,-8,-9,-6,-7,2,2,-5,-14,-13,-13,-8,-2,-12,-13,-3,7,3,12,11,14,13,10,12,-2,7,9,10,-3,6,-3,11,9,8,11,7,10,5,11,-11,9,-2,11,12,8,13,1,14,9,5,8,-1,6,4,-5,3,4,-2,4,-2,5,-13,-1,-1,0,-4,-3,-6,-5
548,-17,11,6,0,0,4,1,3,-8,-5,-6,2,-8,0,2,-2,27,-3,20,21,30,5,-18,17,24,11,4,-10,17,-14,8,8,8,0,1,1,13,4,1,-24,-26,-24,-25,-7,-3,-5,-18,-6,-15,-11,-1,-3,-4,-5,2,-8,7,-3,-6,5,-7,-7,-5,-9,4,1,-3,-14,-10,-11,-2,-1,-10,-14,-4,9,-1,12,9,12,12,11,10,-4,10,5,12,-5,4,-8,10,10,8,13,10,9,3,13,-13,8,-5,11,10,11,12,0,11,6,6,9,-3,5,4,-6,4,4,-2,3,-4,3,-13,-3,-2,-2,-8,-4,-6,-6
549,-17,4,9,0,2,3,1,2,-8,-5,-5,-1,-9,-1,1,-11,20,-13,24,24,34,4,-23,11,20,7,5,-8,14,-7,8,10,7,1,1,0,15,2,-1,-25,-27,-26,-29,-7,-4,-4,-18,-12,-19,-14,-1,-3,-7,-11,-3,-9,4,-5,-8,7,-7,-5,-6,-12,0,0,-6,-14,-8,-12,2,2,-9,-15,-5,6,-3,12,8,10,9,11,10,-4,10,5,11,-4,-1,-8,7,7,8,11,9,6,-1,12,-17,7,-6,10,10,11,11,-3,10,5,7,8,-4,5,2,-10,2,2,-6,1,-3,3,-17,-3,-1,-4,-7,-5,-6,-7
550,-16,0,13,-1,4,1,1,1,-7,-5,-4,-1,-7,-3,1,-20,12,-20,30,28,34,6,-26,5,11,0,8,-5,18,0,7,10,7,0,-2,2,19,0,-4,-27,-27,-28,-29,-7,-3,-1,-22,-16,-21,-19,-3,-3,-8,-13,-7,-11,-2,-5,-8,8,-8,-5,-6,-12,0,2,-6,-16,-5,-11,3,4,-4,-13,2,5,-3,12,8,7,8,9,10,-4,10,1,11,-8,-3,-11,9,9,8,9,8,5,-4,10,-19,5,-6,7,6,10,9,-4,8,2,5,8,-4,4,2,-12,4,0,-9,3,-6,2,-18,-7,-4,-2,-7,-5,-6,-9
551,-12,-8,15,1,8,3,-1,-3,-7,-6,-2,-2,-5,-5,2,-26,1,-28,30,31,35,7,-29,-5,4,-8,9,-2,15,4,7,9,7,-4,-7,0,18,-2,-5,-28,-26,-29,-27,-9,-5,-5,-23,-17,-23,-17,1,-1,-12,-12,-11,-13,-9,-5,-7,7,-7,-5,-3,-14,1,3,-5,-11,-1,-10,4,2,-1,-12,0,5,-2,7,8,7,7,8,12,-5,11,2,12,-9,-8,-10,6,6,6,9,10,1,-4,10,-22,5,-8,9,3,8,7,-5,7,0,6,8,-3,6,4,-10,6,-1,-13,2,-7,-1,-20,-9,-5,-6,-8,-6,-8,-8
552,-6,-13,18,2,7,1,-1,-7,-6,-3,-4,-4,-3,-9,-1,-32,-11,-36,33,33,34,7,-28,-7,-4,-16,7,0,14,9,8,6,6,-4,-10,-2,17,-3,-3,-27,-24,-30,-27,-9,-6,-10,-25,-19,-20,-19,2,-1,-12,-15,-11,-16,-12,-8,-6,8,-5,-3,-1,-14,-2,1,-6,-9,-1,-6,5,2,5,-7,4,2,-2,8,5,8,5,5,10,-5,10,-3,9,-10,-11,-9,5,2,4,8,10,-1,-7,7,-24,2,-9,10,1,8,4,-7,6,-1,8,11,-3,7,4,-9,7,-2,-11,-1,-11,-1,-18,-8,-6,-5,-4,-6,-8,-6
553,-1,-17,17,1,11,0,-1,-7,-5,2,-1,-6,-3,-9,-4,-35,-21,-41,33,34,30,7,-26,-14,-9,-19,9,1,12,13,7,2,4,-6,-8,-2,16,-4,-10,-25,-22,-27,-26,-10,-6,-10,-21,-20,-20,-18,2,-1,-14,-13,-14,-18,-13,-9,-4,7,-6,-3,0,-13,-2,3,-3,-6,2,-6,6,5,4,-6,3,0,-2,5,2,2,0,4,8,-6,10,-4,7,-9,-16,-9,2,1,2,10,10,-5,-5,5,-24,0,-7,7,-1,7,-1,-9,2,-1,4,8,-3,4,2,-8,9,-3,-16,-3,-12,-5,-17,-9,-7,-5,-5,-6,-5,-5
554,4,-19,15,0,10,1,-3,-9,-1,4,5,-7,0,-9,-3,-36,-26,-41,32,30,25,10,-22,-20,-16,-23,6,6,9,16,2,2,0,-7,-8,-3,13,-5,-9,-24,-16,-25,-21,-9,-6,-10,-17,-18,-18,-15,6,0,-14,-14,-15,-16,-19,-5,-4,7,-6,1,1,-14,-2,4,-4,-3,3,-6,7,4,5,-3,3,0,-3,2,-1,0,-3,3,7,-6,9,-7,5,-7,-20,-8,-3,-1,-2,4,12,-9,-8,4,-24,-2,-7,3,-2,4,-4,-10,-1,-4,7,11,-1,2,4,-9,11,-3,-18,-7,-14,-9,-18,-4,-6,-5,-1,-5,-2,-7
555,9,-20,16,3,10,-1,-6,-7,3,2,5,-4,4,-8,1,-33,-34,-42,30,26,18,8,-16,-22,-21,-25,3,7,8,21,3,1,-1,-8,-9,-4,7,-8,-11,-21,-12,-23,-17,-11,-6,-9,-17,-13,-16,-10,7,-1,-11,-10,-15,-14,-19,-4,0,5,-7,3,4,-13,-4,3,-1,-1,4,-4,6,4,6,-2,6,-1,-2,0,-4,-4,-5,2,4,-6,9,-10,1,-8,-24,-7,-5,-5,-5,2,11,-11,-7,0,-22,-5,-6,1,-7,4,-6,-8,-2,-6,9,10,0,2,3,-8,12,-8,-19,-8,-14,-8,-20,-3,-7,-3,-1,-4,-2,-4
556,13,-18,15,0,11,-2,-4,-5,4,7,8,-2,8,-5,0,-34,-37,-39,23,20,10,10,-12,-25,-25,-29,2,8,6,21,0,-4,0,-8,-8,-7,4,-10,-11,-15,-9,-17,-9,-12,-8,-12,-10,-11,-10,-4,7,0,-12,-11,-13,-14,-17,-3,0,5,-5,4,5,-10,1,3,3,1,3,0,6,6,5,2,4,-1,1,-3,-8,-4,-8,-2,4,-3,7,-11,-1,-7,-24,-4,-4,-8,-6,0,7,-11,-8,-1,-21,-7,-8,-2,-11,0,-9,-8,-6,-9,6,6,1,1,2,-4,13,-9,-17,-10,-15,-11,-18,-4,-4,-3,-2,-3,1,-2
557,18,-18,12,0,8,-1,-4,-3,7,8,9,-1,8,-2,-2,-29,-38,-33,19,14,3,9,-9,-26,-28,-29,0,7,2,21,-1,-5,-3,-9,-6,-7,0,-8,-8,-9,-3,-11,-3,-13,-9,-12,-3,-6,-6,1,9,-2,-9,-6,-12,-7,-10,-1,3,2,-8,6,4,-8,-2,5,4,3,6,3,7,2,6,2,6,-1,-1,-5,-5,-5,-9,-3,0,-3,5,-12,-6,-7,-27,-4,-8,-12,-9,-3,2,-15,-7,-4,-20,-10,-6,-7,-13,-2,-11,-9,-7,-12,5,6,0,1,1,-5,16,-10,-19,-12,-17,-14,-15,-4,-3,-1,-1,-1,2,1
