,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
70,-11,-9,-16,-9,-13,-13,-10,-11,10,-14,-6,-11,-8,-11,-13,-12,-12,-13,-10,-15,-27,-4,38,9,13,13,-2,21,32,14,20,43,-2,-12,49,-15,-14,-18,-14,-20,-13,-18,-17,-17,-22,-2,-1,-25,-14,-1,7,14,75,24,-23,2,20,21,9,58,92,9,15,11,17,17,38,9
71,-10,-12,-14,-7,-15,-14,-13,-12,7,-15,-9,-14,-10,-16,-16,-17,-13,-16,-13,-19,-24,-4,39,10,10,14,-1,21,33,19,25,42,-4,-9,42,-11,-11,-15,-13,-16,-10,-18,-15,-20,-19,-12,0,-26,-16,-2,0,15,75,26,-27,-1,17,21,9,52,87,13,16,15,20,14,38,15
72,-11,-12,-12,-10,-15,-11,-19,-10,1,-14,-12,-17,-11,-13,-15,-19,-16,-19,-15,-20,-22,-2,38,9,12,10,1,19,34,16,27,40,-7,-7,40,-5,-12,-7,-11,-13,-8,-14,-15,-19,-17,-16,-1,-27,-18,0,-4,20,75,25,-28,-1,12,24,8,47,77,14,18,16,23,15,40,16
73,-14,-10,-14,-7,-14,-12,-23,-3,-2,-12,-15,-16,-11,-14,-17,-20,-18,-17,-16,-19,-20,-1,37,6,11,10,2,22,32,18,26,39,-7,0,35,-1,-7,-2,-6,-11,-4,-13,-15,-17,-16,-23,0,-27,-21,2,-9,17,74,25,-30,-4,10,23,10,42,65,14,19,18,22,12,41,17
74,-14,-8,-16,-7,-12,-10,-19,2,2,-10,-17,-17,-10,-14,-16,-18,-16,-17,-15,-16,-16,0,37,5,12,10,3,20,30,21,24,35,-9,4,33,5,-4,4,-7,-6,-1,-14,-15,-16,-18,-27,1,-24,-21,-1,-16,16,69,25,-33,-5,11,22,9,33,54,16,21,17,21,11,41,18
75,-12,-7,-10,-5,-9,-10,-18,2,5,-5,-17,-19,-8,-13,-17,-16,-14,-18,-16,-16,-13,2,37,6,8,8,4,21,28,20,25,28,-12,6,28,11,-1,9,-3,2,5,-10,-14,-14,-18,-31,1,-24,-20,1,-22,17,67,24,-35,-6,9,23,9,23,39,22,21,19,18,9,39,18
76,-11,-6,-9,-4,-9,-6,-17,5,1,-1,-13,-15,-4,-12,-12,-14,-11,-16,-13,-13,-10,2,35,5,6,4,3,18,24,21,25,24,-14,11,23,16,1,17,1,7,7,-8,-14,-15,-14,-34,-2,-22,-19,-1,-26,17,60,27,-34,-7,2,19,6,13,26,21,22,19,16,7,42,20
77,-9,-5,-7,-3,-4,-5,-16,12,2,5,-14,-13,-4,-9,-8,-7,-8,-11,-11,-12,-5,3,36,6,8,6,4,16,20,20,21,18,-12,16,19,19,5,20,5,12,12,-6,-11,-13,-15,-38,-2,-18,-20,-2,-30,12,57,29,-37,-4,1,18,4,3,9,22,19,17,12,4,40,20
78,-10,-3,-7,-5,-4,-4,-13,21,5,8,-10,-9,-2,-4,-6,-5,-7,-6,-7,-8,0,2,36,7,8,4,4,13,12,18,19,11,-16,19,10,23,12,22,9,16,14,-5,-11,-9,-14,-38,-5,-16,-21,-4,-33,12,52,29,-39,-7,-1,16,4,-10,-4,20,14,13,12,1,38,18
79,-8,1,-2,-3,-3,-2,-16,19,5,12,-7,-6,2,0,-6,-2,-2,-2,-3,-1,5,2,35,9,7,5,3,10,7,16,15,2,-17,21,4,25,15,25,11,19,15,-5,-11,-10,-12,-39,-9,-15,-21,-6,-39,10,48,28,-38,-9,-2,11,2,-22,-22,19,11,13,8,0,37,16
80,-3,3,0,-2,2,0,-14,19,4,12,-4,-4,2,2,1,2,0,0,-1,1,8,2,35,9,5,5,4,9,3,14,10,-2,-16,22,-3,23,18,27,14,22,17,-6,-12,-11,-15,-40,-10,-14,-19,-10,-40,13,40,25,-36,-11,-6,6,-1,-32,-31,16,10,9,0,0,34,13
81,-2,1,-1,1,5,1,-12,30,2,12,-2,1,4,7,5,5,5,3,1,6,11,-4,37,6,6,6,2,6,-3,13,5,-10,-18,22,-11,21,19,24,17,23,18,-5,-12,-14,-16,-42,-14,-13,-19,-12,-42,7,33,24,-34,-13,-7,3,2,-41,-44,12,9,7,-2,-4,30,10
82,0,4,1,3,4,2,-5,37,5,12,3,3,8,10,6,7,8,7,5,6,12,-5,38,2,4,4,-1,5,-9,11,-1,-18,-18,22,-16,22,21,23,16,23,17,-9,-11,-14,-17,-40,-20,-11,-17,-14,-45,6,26,21,-33,-17,-10,0,-3,-51,-54,9,3,2,-5,-8,24,6
83,2,5,5,3,7,4,-2,25,8,9,7,6,6,11,7,7,10,7,7,8,12,-9,37,4,2,0,0,3,-12,9,-4,-22,-17,20,-23,18,19,19,18,22,20,-11,-13,-15,-16,-36,-20,-10,-16,-16,-46,5,18,19,-32,-22,-12,-3,-7,-57,-63,3,-2,-2,-11,-10,18,2
84,6,6,5,5,7,6,3,16,10,7,5,6,6,13,8,9,7,8,12,8,11,-13,37,1,0,-2,-6,-1,-16,6,-6,-25,-16,16,-32,12,17,15,17,19,15,-12,-17,-14,-18,-37,-21,-7,-16,-20,-44,4,11,17,-31,-27,-14,-4,-9,-67,-69,-1,-5,-7,-15,-10,15,-4
85,5,7,5,8,9,7,8,19,14,3,7,5,5,12,9,10,8,10,11,8,11,-18,36,-3,0,-5,-8,-5,-22,0,-10,-30,-16,11,-39,6,14,6,16,15,11,-15,-16,-12,-18,-31,-22,-7,-15,-23,-43,2,6,16,-27,-30,-16,-9,-11,-70,-74,-5,-12,-11,-21,-14,11,-10
86,10,7,8,10,11,10,9,16,16,-4,8,4,1,11,5,7,5,7,10,10,10,-22,37,-9,-4,-5,-11,-7,-21,-6,-15,-34,-15,7,-45,-1,14,3,15,11,8,-17,-19,-16,-19,-26,-23,-8,-12,-23,-45,0,-2,13,-26,-37,-19,-12,-13,-73,-78,-10,-15,-14,-21,-13,5,-17
87,8,7,10,12,11,6,12,9,16,-10,6,2,-2,9,4,7,2,4,7,7,7,-22,39,-15,-8,-10,-12,-10,-26,-10,-18,-35,-15,0,-52,-7,10,-6,13,6,5,-20,-19,-19,-22,-22,-23,-7,-12,-23,-43,-3,-11,9,-21,-41,-26,-15,-18,-75,-77,-13,-19,-19,-23,-12,1,-25
88,11,3,9,7,8,7,11,5,8,-14,6,-1,-6,3,0,2,3,2,5,1,3,-24,41,-23,-12,-14,-16,-14,-27,-12,-21,-36,-13,-4,-57,-16,6,-11,8,4,-1,-22,-23,-20,-22,-18,-22,-7,-13,-25,-41,-8,-17,7,-19,-43,-29,-17,-20,-77,-74,-19,-23,-21,-26,-15,-6,-27
89,8,7,10,9,10,6,9,11,6,-19,0,-3,-9,0,-4,-1,-2,1,2,-1,0,-26,39,-29,-19,-18,-17,-15,-27,-18,-27,-35,-11,-9,-60,-20,-2,-18,5,-4,-9,-24,-23,-20,-22,-16,-18,-6,-13,-24,-40,-6,-24,2,-16,-48,-32,-19,-23,-79,-72,-23,-24,-21,-27,-11,-10,-30
90,8,5,10,8,12,8,12,13,1,-21,-2,-7,-12,-4,-7,-7,-6,-5,-2,-5,-7,-26,39,-33,-25,-24,-21,-15,-28,-20,-29,-36,-9,-15,-63,-24,-5,-26,0,-12,-14,-23,-23,-23,-22,-12,-17,-6,-14,-23,-39,-11,-30,-2,-16,-50,-36,-22,-24,-79,-67,-26,-27,-23,-27,-7,-14,-32
91,7,4,10,7,9,6,14,9,-6,-27,-7,-10,-15,-7,-10,-12,-8,-6,-9,-8,-10,-24,37,-38,-32,-29,-22,-19,-30,-24,-30,-35,-6,-19,-64,-28,-9,-32,-4,-12,-16,-24,-23,-23,-24,-5,-14,-10,-12,-20,-34,-15,-35,-3,-12,-52,-39,-24,-29,-75,-63,-27,-29,-25,-24,-5,-19,-36
92,7,-1,9,5,3,2,10,5,-17,-29,-7,-13,-17,-11,-15,-15,-12,-10,-13,-13,-13,-23,38,-42,-37,-35,-23,-21,-30,-27,-32,-33,-2,-24,-66,-36,-14,-35,-11,-17,-17,-23,-24,-24,-22,-3,-9,-9,-11,-16,-31,-18,-41,-5,-10,-54,-40,-25,-26,-74,-59,-26,-26,-26,-23,0,-24,-38
93,2,-2,7,4,2,-2,5,4,-28,-30,-10,-15,-22,-16,-20,-21,-17,-16,-17,-17,-17,-20,39,-47,-42,-39,-25,-24,-30,-31,-31,-29,2,-28,-66,-37,-18,-39,-16,-23,-23,-23,-22,-22,-20,2,-4,-8,-9,-15,-28,-21,-44,-6,-8,-52,-39,-27,-28,-74,-57,-28,-25,-24,-21,1,-26,-38
94,0,0,5,1,0,-3,3,6,-37,-33,-17,-18,-24,-20,-22,-22,-19,-18,-22,-19,-22,-18,37,-47,-47,-41,-26,-26,-26,-31,-33,-25,3,-29,-65,-39,-22,-39,-21,-24,-26,-17,-19,-23,-18,8,-1,-6,-5,-10,-27,-21,-48,-8,-6,-50,-41,-30,-27,-69,-54,-24,-23,-21,-17,5,-30,-36
95,1,-3,3,-3,-2,-4,0,1,-41,-29,-19,-19,-23,-23,-24,-24,-22,-20,-23,-21,-21,-10,38,-51,-49,-46,-27,-27,-25,-30,-30,-20,4,-32,-62,-37,-25,-36,-24,-27,-25,-18,-15,-21,-15,12,4,-7,-5,-5,-22,-25,-51,-11,-2,-50,-41,-29,-26,-66,-51,-22,-21,-17,-11,7,-33,-32
96,0,-9,1,-1,-4,-7,-7,-3,-50,-25,-20,-21,-23,-26,-23,-25,-23,-21,-24,-23,-20,-5,39,-50,-53,-48,-24,-30,-21,-28,-26,-15,7,-31,-59,-35,-27,-35,-27,-28,-26,-14,-10,-19,-11,15,10,-6,-4,-1,-19,-23,-52,-10,1,-45,-39,-31,-24,-63,-49,-18,-16,-14,-8,7,-39,-27
97,-1,-9,1,-4,-6,-8,-10,-1,-60,-23,-22,-20,-21,-29,-24,-24,-23,-21,-27,-24,-20,0,40,-50,-52,-47,-20,-30,-17,-28,-23,-10,12,-28,-51,-26,-26,-29,-30,-28,-25,-9,-5,-12,-9,16,12,-2,-3,4,-15,-26,-58,-11,4,-44,-38,-29,-23,-58,-49,-16,-13,-9,-1,6,-41,-21
98,-8,-9,-2,-11,-7,-9,-10,4,-64,-17,-22,-17,-18,-27,-22,-21,-23,-23,-26,-23,-20,7,41,-46,-53,-45,-21,-30,-14,-26,-18,-3,14,-24,-46,-21,-26,-22,-30,-26,-21,-2,0,-9,-1,18,13,0,-1,9,-12,-27,-61,-14,7,-37,-34,-25,-21,-51,-48,-12,-6,-8,3,3,-43,-14
99,-9,-9,-8,-13,-10,-10,-12,4,-66,-11,-21,-17,-14,-25,-20,-20,-22,-23,-25,-21,-16,13,38,-41,-52,-44,-16,-28,-11,-20,-13,2,17,-21,-40,-15,-22,-16,-28,-22,-17,3,4,-6,4,19,13,3,2,11,-9,-20,-60,-12,9,-33,-32,-21,-21,-46,-45,-7,-3,-3,5,1,-46,-9
100,-10,-9,-10,-12,-9,-12,-10,0,-65,-6,-21,-12,-12,-22,-16,-19,-19,-17,-20,-19,-11,16,37,-37,-46,-41,-13,-30,-5,-18,-8,8,16,-19,-35,-8,-22,-8,-27,-17,-15,8,8,1,9,17,17,5,7,15,-6,-18,-62,-14,13,-27,-27,-19,-16,-40,-43,-4,1,-3,7,-3,-48,-1
101,-12,-10,-8,-11,-9,-12,-6,0,-63,1,-19,-9,-6,-19,-12,-12,-16,-15,-15,-14,-10,21,36,-32,-42,-39,-7,-28,0,-16,-5,14,19,-12,-28,2,-19,2,-26,-13,-10,11,12,10,15,19,16,7,8,19,-1,-13,-62,-15,16,-21,-22,-14,-12,-31,-40,-1,3,4,11,-6,-49,7
102,-13,-9,-11,-12,-12,-10,-4,7,-57,6,-16,-4,-1,-10,-9,-9,-11,-9,-11,-9,-3,26,37,-23,-35,-34,-3,-26,2,-11,3,19,19,-5,-20,9,-12,11,-20,-9,-5,15,18,15,20,18,18,13,12,21,3,-10,-62,-15,20,-14,-16,-9,-7,-22,-38,2,5,7,14,-8,-48,11
103,-13,-7,-12,-13,-12,-12,-3,8,-52,13,-14,1,2,-8,-3,-3,-3,-1,-4,-3,0,30,33,-15,-26,-28,-2,-23,5,-6,8,24,21,2,-13,18,-7,20,-16,-4,2,21,21,21,24,18,19,19,17,22,6,-5,-65,-14,25,-6,-11,-6,-5,-14,-32,9,11,10,15,-11,-51,20
104,-14,-3,-11,-14,-10,-7,0,10,-47,18,-8,6,8,-4,5,4,2,1,-1,4,7,34,35,-5,-18,-22,4,-22,10,1,12,27,20,6,-4,25,-1,24,-8,3,8,23,24,23,29,19,22,24,20,26,9,2,-62,-15,28,2,-3,-3,-5,-6,-30,11,13,14,17,-13,-50,27
105,-12,2,-10,-9,-3,-5,1,11,-39,25,-3,12,15,5,8,8,8,8,8,9,11,34,34,4,-7,-11,12,-20,11,3,18,25,22,12,5,32,5,32,-5,9,12,26,26,28,30,20,23,28,22,26,12,7,-59,-18,31,8,2,2,0,3,-23,14,18,15,18,-14,-46,33
106,-7,2,-9,-5,-4,-2,3,13,-30,28,2,17,23,11,13,14,17,16,13,13,15,32,33,10,3,-2,16,-17,15,9,20,27,20,19,14,34,8,37,2,14,14,30,28,33,34,19,26,29,28,27,16,12,-58,-19,31,14,8,6,2,10,-16,17,15,16,19,-14,-41,36
107,-8,4,-7,-1,-2,1,8,15,-19,30,7,21,23,18,18,20,20,20,19,16,22,27,34,21,13,6,17,-15,15,14,23,28,21,24,23,40,17,40,10,20,20,33,30,34,36,20,26,32,32,30,19,18,-55,-18,34,22,15,6,8,17,-4,18,17,19,17,-12,-39,39
108,-6,9,-4,-1,2,4,13,19,-12,32,14,24,25,22,23,21,23,24,22,21,27,24,31,27,21,14,22,-12,16,18,27,24,20,26,29,40,22,42,19,23,24,34,31,37,35,21,25,35,35,29,18,19,-52,-21,37,26,19,12,10,19,5,17,15,18,14,-9,-32,41
109,-2,17,-3,3,8,9,17,20,-4,34,18,29,28,26,28,26,29,27,29,27,28,23,34,37,33,25,26,-11,16,20,27,21,18,30,33,37,22,41,22,27,28,33,31,39,35,23,24,36,34,29,22,20,-50,-21,38,33,24,15,14,24,16,18,14,18,12,-7,-30,38
110,2,18,2,10,11,13,18,12,5,34,22,27,30,30,30,30,30,28,32,29,31,19,32,48,43,33,29,-6,16,19,29,19,18,31,38,37,27,37,27,29,29,35,35,38,36,22,25,38,37,29,26,23,-46,-24,39,35,27,17,16,32,31,16,14,17,10,-3,-23,39
111,10,19,10,14,14,17,18,6,21,32,22,30,31,31,30,31,32,31,32,31,32,10,31,53,50,39,32,-2,16,20,27,16,15,29,42,32,28,34,31,30,29,33,33,38,34,24,28,37,36,28,26,23,-40,-26,40,37,32,23,19,35,42,18,15,16,7,2,-20,33
112,15,17,13,19,19,21,17,0,34,31,27,30,31,31,30,31,32,33,30,30,30,9,30,57,56,45,34,-2,13,22,26,14,14,31,44,28,29,28,32,31,28,34,34,39,35,24,25,40,36,27,24,20,-34,-29,38,39,30,23,20,38,54,15,12,14,8,8,-15,28
113,18,19,18,24,17,20,17,-6,40,29,27,28,29,33,30,30,33,33,31,28,28,7,30,63,61,53,37,2,14,22,22,9,12,29,45,22,30,21,31,28,25,32,34,41,34,24,20,39,34,25,24,20,-27,-31,39,40,30,25,22,40,65,13,8,13,3,7,-10,23
114,18,23,19,20,20,18,16,-9,43,23,28,26,26,32,28,30,29,30,31,25,28,1,30,65,67,59,37,5,12,24,23,5,13,25,47,17,28,15,30,26,24,32,31,37,32,25,19,36,30,22,24,19,-20,-30,37,39,32,27,26,40,76,12,5,9,4,11,-7,15
115,22,21,21,23,21,24,14,-9,48,19,26,22,23,29,25,28,27,27,29,24,26,-2,31,67,71,63,37,5,9,20,22,4,8,18,44,10,26,7,28,24,20,29,31,34,28,21,14,29,27,19,23,15,-15,-32,35,39,31,29,23,40,90,10,3,10,3,12,-4,8
116,26,22,22,23,23,22,10,-14,51,15,26,17,19,26,21,24,24,23,25,20,22,-3,30,67,71,65,35,8,8,18,16,0,8,15,43,1,22,0,26,18,14,25,31,27,28,19,14,27,25,15,26,13,-7,-34,31,36,27,29,23,43,102,9,0,6,0,10,1,0
117,28,16,22,23,20,21,7,-15,52,11,24,14,13,22,16,19,18,16,20,17,14,-8,33,64,68,67,32,11,7,17,14,-1,7,11,41,-6,18,-5,24,12,11,24,30,29,24,15,9,25,20,12,23,9,0,-35,26,34,24,29,23,43,111,7,-1,5,1,8,6,-6
118,21,10,20,21,16,16,2,-13,54,6,19,11,9,17,13,15,14,12,16,10,9,-10,30,61,63,68,30,12,9,16,13,-4,4,3,37,-10,13,-11,17,9,6,21,26,27,20,15,1,20,18,6,23,7,6,-35,21,30,24,29,19,41,120,5,-1,5,-1,2,8,-11
119,18,6,18,14,11,13,-3,-12,53,1,17,5,3,12,9,9,6,7,11,5,6,-9,31,54,61,63,28,12,6,12,7,-5,3,0,35,-16,9,-17,15,2,1,17,21,21,19,14,-3,16,11,6,22,1,15,-35,20,26,21,28,17,41,127,6,-4,3,-2,-2,10,-18
120,14,1,11,10,6,5,-13,-18,48,-3,14,3,-2,8,7,7,2,5,5,2,0,-8,30,49,54,61,27,13,6,7,3,-8,1,-6,30,-21,3,-20,9,-2,-3,11,17,17,15,8,-6,8,7,1,21,-2,21,-36,15,22,16,24,15,43,133,3,-2,-1,-6,-9,12,-23
121,7,-7,7,5,-2,1,-17,-20,47,-8,10,-2,-5,5,-1,0,-2,-1,0,-1,-6,-7,31,40,47,55,24,16,2,5,-1,-6,1,-12,27,-25,1,-24,3,-2,-7,8,13,11,8,5,-10,2,5,-4,22,-6,27,-34,7,19,13,25,12,41,134,3,-3,-2,-5,-12,14,-24
122,5,-12,1,1,-5,-5,-18,-20,48,-11,5,-3,-6,-1,-4,-7,-9,-7,-7,-6,-10,-4,32,30,36,43,20,16,2,1,-4,-6,-1,-14,24,-27,-4,-24,-1,-6,-9,6,8,6,4,1,-14,-4,-1,-6,18,-11,35,-31,2,16,10,20,10,42,138,2,-4,-2,-8,-15,16,-27
123,-3,-20,-6,-7,-11,-13,-23,-17,42,-15,3,-7,-11,-7,-9,-10,-12,-8,-10,-10,-13,-2,29,21,29,37,16,17,1,-2,-9,-8,-2,-13,20,-24,-9,-24,-4,-11,-10,-1,5,-1,0,-2,-16,-10,-4,-10,20,-13,41,-28,-3,13,6,19,7,42,138,1,-3,-2,-9,-19,16,-27
124,-12,-23,-10,-17,-18,-19,-27,-18,35,-15,-1,-12,-14,-11,-14,-12,-14,-11,-14,-13,-15,4,29,11,17,29,12,18,-1,-3,-11,-6,-5,-18,15,-23,-11,-23,-8,-14,-13,-3,0,-5,-4,-7,-20,-16,-10,-15,18,-16,48,-25,-10,13,4,13,3,38,135,1,-6,-4,-12,-26,18,-28
125,-19,-26,-16,-21,-23,-24,-25,-12,26,-16,-7,-12,-16,-14,-13,-14,-16,-13,-18,-16,-17,7,31,0,8,20,8,15,-3,-7,-14,-7,-5,-17,13,-19,-13,-18,-13,-14,-14,-9,-6,-11,-8,-11,-23,-21,-11,-19,15,-16,51,-21,-18,9,4,9,1,37,133,-1,-4,-5,-9,-25,23,-28
126,-21,-26,-21,-23,-23,-27,-27,-6,20,-16,-8,-14,-18,-16,-15,-17,-19,-18,-16,-17,-16,9,29,-7,1,9,2,16,-8,-11,-15,-8,-4,-16,10,-16,-14,-15,-14,-16,-13,-15,-11,-16,-10,-9,-22,-25,-15,-19,13,-16,52,-18,-23,5,1,7,-4,33,126,-4,-6,-7,-9,-28,23,-24
127,-22,-25,-25,-24,-24,-28,-26,-1,20,-16,-11,-14,-17,-16,-18,-18,-20,-15,-18,-17,-16,10,26,-17,-11,-3,-3,18,-8,-13,-16,-9,-4,-16,5,-15,-13,-12,-16,-17,-11,-14,-15,-19,-15,-12,-24,-32,-16,-22,10,-21,56,-12,-27,3,-2,0,-4,32,120,-5,-6,-9,-11,-31,23,-18
128,-25,-25,-24,-25,-25,-30,-24,-5,14,-15,-13,-13,-17,-18,-18,-18,-17,-16,-20,-17,-12,13,27,-23,-20,-10,-8,16,-8,-14,-18,-9,-5,-14,2,-9,-16,-6,-19,-15,-13,-22,-16,-24,-19,-13,-25,-33,-18,-24,9,-22,59,-8,-32,1,-5,-2,-6,28,108,-11,-5,-7,-12,-30,28,-11
129,-28,-24,-25,-28,-26,-29,-20,-4,7,-13,-12,-13,-13,-17,-17,-14,-15,-14,-21,-17,-11,11,25,-30,-29,-19,-12,16,-9,-14,-16,-7,-8,-14,-1,-3,-16,0,-18,-14,-12,-24,-22,-26,-23,-13,-25,-39,-21,-25,7,-21,63,-3,-39,-2,-6,-7,-12,24,97,-13,-6,-7,-13,-29,30,-8
130,-23,-18,-26,-25,-20,-24,-17,2,-3,-10,-14,-12,-11,-16,-15,-12,-13,-11,-18,-12,-11,10,24,-35,-33,-26,-15,15,-10,-16,-17,-5,-10,-10,-6,0,-15,4,-17,-13,-9,-26,-23,-29,-26,-14,-25,-41,-21,-25,4,-21,62,6,-42,-3,-6,-11,-14,21,85,-12,-9,-8,-12,-27,33,-4
131,-18,-10,-22,-18,-13,-16,-13,8,-4,-8,-10,-9,-8,-16,-10,-10,-10,-9,-14,-8,-7,8,24,-38,-39,-32,-18,16,-9,-15,-16,-1,-9,-6,-10,5,-11,6,-14,-11,-8,-28,-24,-31,-28,-16,-25,-42,-24,-26,-1,-17,65,15,-45,-4,-5,-14,-16,17,72,-11,-9,-11,-14,-24,31,0
132,-12,-4,-17,-12,-5,-9,-6,6,-5,-6,-10,-6,-4,-15,-9,-8,-8,-4,-11,-7,-5,6,21,-42,-42,-36,-21,15,-8,-14,-16,-2,-9,-5,-15,10,-11,12,-14,-10,-5,-30,-27,-32,-30,-17,-24,-40,-24,-28,-6,-13,66,20,-48,-7,-4,-17,-19,14,59,-11,-11,-13,-11,-20,32,4
133,-9,2,-9,-5,0,-5,1,4,-4,-5,-7,-4,0,-10,-5,-4,-5,-3,-7,-2,-4,1,22,-40,-40,-38,-23,14,-8,-13,-12,1,-9,0,-18,12,-8,12,-11,-9,-5,-32,-30,-31,-29,-15,-21,-42,-27,-25,-10,-9,64,32,-53,-9,-3,-22,-21,12,48,-12,-10,-10,-9,-17,34,9
134,-2,9,-1,0,3,0,8,6,-4,2,-8,-2,3,-7,1,-2,0,1,-4,-1,0,-3,19,-40,-42,-40,-26,12,-4,-9,-10,4,-13,-1,-22,15,-6,16,-9,-7,-1,-29,-28,-31,-31,-15,-20,-40,-28,-25,-11,-6,63,39,-54,-12,-3,-23,-23,11,38,-14,-10,-9,-7,-12,36,12
135,6,16,4,6,12,8,16,7,-4,2,-6,1,6,-8,3,4,5,3,0,1,2,-10,18,-37,-40,-40,-31,12,-3,-6,-8,7,-13,-2,-26,17,-4,15,-7,-3,-1,-27,-31,-32,-29,-17,-20,-36,-28,-23,-17,0,64,46,-52,-17,-4,-25,-24,8,24,-10,-9,-10,-8,-10,36,14
136,13,21,11,12,18,17,19,5,-7,2,-4,4,7,-3,5,4,5,5,3,5,3,-15,18,-35,-42,-39,-30,12,1,-3,-4,9,-13,0,-31,14,-4,13,-5,-3,-2,-29,-31,-30,-29,-18,-17,-35,-29,-18,-21,4,61,53,-55,-19,-4,-28,-24,6,14,-11,-8,-9,-4,-6,35,17
137,21,25,18,20,25,22,24,-1,-4,4,1,7,10,1,5,8,7,6,8,8,3,-17,13,-33,-37,-36,-30,11,2,-1,0,11,-12,1,-36,13,-2,13,-3,-4,-4,-28,-31,-28,-29,-15,-14,-31,-28,-16,-23,9,59,58,-52,-21,-4,-29,-26,5,3,-9,-9,-6,0,0,34,20
138,25,27,25,27,27,28,29,-6,0,4,2,7,11,4,7,9,10,5,10,9,0,-22,10,-29,-35,-35,-35,10,6,0,2,18,-13,1,-39,9,-4,10,-3,-4,-3,-25,-28,-29,-27,-17,-11,-29,-28,-14,-28,15,55,65,-52,-23,-7,-30,-29,5,-7,-7,-6,-6,4,4,34,20
139,30,31,28,32,29,31,31,-9,4,5,2,7,11,6,8,11,10,5,11,9,0,-24,10,-25,-32,-33,-35,10,8,2,5,16,-16,-1,-43,7,-3,6,-2,-1,-2,-23,-28,-25,-24,-15,-10,-22,-27,-13,-31,23,53,70,-49,-29,-9,-29,-27,5,-18,-4,-4,-2,7,9,30,19
140,32,31,29,33,31,33,30,-14,-2,6,5,7,9,9,9,10,10,8,9,10,-1,-28,8,-23,-27,-28,-34,10,10,4,7,17,-18,-1,-47,3,-2,1,-1,-3,-5,-19,-23,-23,-25,-14,-8,-19,-26,-7,-34,24,48,75,-49,-29,-9,-29,-30,2,-27,-1,-2,-2,10,16,28,20
141,32,27,30,34,31,35,26,-20,-7,3,6,7,8,13,11,10,10,7,13,12,-3,-29,6,-19,-23,-23,-31,6,9,7,10,18,-17,-3,-48,-1,-4,-3,-4,-5,-8,-17,-18,-19,-23,-18,-4,-15,-24,-3,-35,27,41,75,-46,-29,-9,-30,-30,2,-37,1,2,0,15,23,27,17
142,32,23,32,31,27,33,27,-16,-8,4,4,7,6,12,10,11,11,8,11,12,-5,-29,1,-14,-15,-21,-30,8,12,7,11,16,-17,-5,-51,-5,-8,-8,-6,-6,-6,-17,-20,-15,-22,-16,0,-10,-20,-1,-38,32,36,76,-43,-32,-9,-30,-31,2,-44,4,7,6,15,29,24,18
143,28,18,28,29,23,29,25,-11,-7,2,4,8,3,11,7,8,10,5,11,10,-6,-25,-2,-9,-12,-18,-25,6,13,10,9,18,-17,-8,-51,-9,-9,-14,-5,-8,-8,-15,-15,-14,-19,-17,5,-8,-15,1,-41,33,32,80,-38,-33,-9,-28,-30,0,-55,6,9,9,19,34,20,16
144,21,9,25,23,17,21,21,-12,-10,1,3,3,-1,10,5,5,8,3,8,11,-11,-21,-1,-8,-10,-16,-22,3,8,11,13,14,-17,-8,-49,-16,-10,-15,-5,-10,-8,-13,-12,-12,-13,-16,7,-1,-14,5,-42,35,23,79,-35,-33,-7,-28,-30,-7,-66,10,11,12,21,40,15,14
145,15,0,17,13,8,13,17,-16,-18,0,2,1,-3,6,3,3,8,3,7,7,-14,-20,-1,-7,-6,-12,-21,5,6,10,12,13,-15,-10,-50,-20,-11,-17,-8,-9,-9,-7,-11,-8,-11,-16,9,2,-9,7,-42,34,19,78,-30,-31,-7,-24,-29,-9,-76,14,16,18,21,44,12,12
146,7,-6,10,3,1,5,13,-15,-26,-1,1,-2,-4,3,-1,2,5,0,4,5,-15,-17,-1,-3,-3,-7,-18,3,5,12,13,9,-14,-10,-50,-21,-10,-21,-6,-8,-10,-4,-9,-6,-10,-14,11,4,-5,6,-42,33,14,76,-23,-33,-7,-22,-25,-14,-82,16,17,20,22,49,8,11
147,-3,-15,4,-6,-9,-4,8,-13,-29,-1,-1,-3,-7,1,1,-2,1,0,3,1,-15,-12,-2,0,0,-4,-15,2,2,11,14,4,-14,-12,-47,-22,-10,-18,-7,-11,-9,-2,-5,0,-8,-16,13,5,0,7,-42,32,7,73,-19,-36,-7,-21,-25,-21,-92,17,17,23,21,50,6,6
148,-12,-26,-6,-13,-18,-14,1,-19,-28,-6,-2,-3,-13,-1,-2,-3,-4,-1,1,-2,-16,-6,-4,2,5,-4,-11,1,2,10,14,2,-12,-11,-43,-22,-10,-20,-8,-9,-6,-2,-5,0,-5,-14,13,11,3,10,-41,32,1,70,-14,-35,-7,-18,-21,-27,-101,18,18,20,20,50,0,4
