,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
189,-58,51,-18,10,-21,-24,-17,-19,-20,-19,-17,-19,-17,-32,-20,-23,-30,-18,-19,-18,-33,-21,-21,-34,-28,-29,-25,-31,-26,-33,-34,-23,-23,-16,-34,-16,-17,-21,-24,-34,-23,-34,-33,-20,-33,-34,-23,-34,-24,-22,-23,-33,-25,-32,-25,-26,-37,-30,-32,-23,-33,-34,-32,-24,-26,-30,-38,-28,-22,-36,-33,-36,-28,-25,-36,-36,-35,-18,-31,-32,-22,-20,-33,-23,-33,-33,-25,-36,-24,-27,-28,-26,-23,-35,-34,-25,-30,-35,-25,-34,-31,-23,-26,-35,-28,-36,-19,-27,-23,-30,-23,-31
190,-63,50,-21,11,-19,-22,-17,-20,-19,-19,-18,-21,-16,-30,-20,-22,-29,-16,-20,-19,-35,-18,-22,-34,-25,-24,-26,-29,-24,-32,-34,-21,-22,-16,-33,-13,-14,-21,-20,-33,-23,-32,-33,-18,-35,-30,-22,-30,-23,-20,-21,-32,-24,-31,-26,-24,-33,-29,-32,-20,-32,-32,-30,-22,-24,-27,-38,-28,-20,-36,-30,-36,-28,-24,-30,-33,-35,-14,-29,-28,-25,-17,-32,-24,-32,-33,-21,-34,-19,-24,-24,-22,-24,-34,-33,-22,-26,-34,-22,-37,-29,-20,-27,-34,-28,-32,-20,-29,-21,-25,-25,-30
191,-66,50,-20,17,-15,-19,-15,-19,-18,-17,-19,-23,-13,-25,-15,-20,-27,-14,-21,-16,-34,-17,-20,-32,-27,-23,-23,-25,-21,-30,-32,-19,-23,-14,-30,-8,-9,-21,-22,-31,-20,-32,-31,-19,-34,-26,-20,-26,-24,-17,-24,-35,-23,-27,-25,-22,-32,-29,-34,-20,-31,-32,-28,-21,-23,-23,-34,-22,-18,-32,-28,-34,-24,-21,-28,-32,-31,-10,-28,-28,-24,-12,-29,-22,-32,-33,-18,-33,-14,-22,-19,-16,-22,-34,-33,-22,-22,-34,-21,-32,-28,-20,-23,-29,-24,-31,-20,-26,-17,-24,-22,-28
192,-63,45,-24,19,-15,-18,-12,-18,-17,-17,-16,-23,-15,-26,-17,-19,-23,-13,-18,-17,-31,-15,-18,-30,-27,-20,-21,-22,-20,-28,-29,-17,-23,-11,-29,-5,-5,-21,-21,-29,-16,-29,-30,-18,-31,-26,-15,-25,-19,-14,-25,-30,-20,-23,-23,-19,-32,-25,-34,-21,-29,-28,-26,-21,-21,-21,-33,-21,-13,-31,-26,-34,-20,-19,-26,-30,-29,-6,-22,-22,-22,-9,-25,-21,-29,-33,-16,-34,-10,-21,-14,-15,-21,-30,-31,-19,-18,-32,-19,-31,-25,-16,-19,-28,-21,-29,-18,-23,-10,-21,-22,-26
193,-66,39,-22,23,-12,-17,-11,-15,-16,-17,-16,-26,-14,-22,-16,-16,-21,-13,-19,-16,-30,-16,-17,-27,-23,-14,-20,-19,-19,-27,-28,-13,-22,-9,-24,-1,-5,-20,-19,-26,-16,-25,-28,-15,-27,-24,-14,-22,-17,-10,-23,-27,-19,-16,-22,-15,-29,-20,-32,-18,-26,-25,-22,-16,-19,-18,-32,-17,-11,-28,-20,-29,-18,-19,-22,-30,-26,-2,-18,-21,-20,-7,-24,-20,-25,-29,-12,-32,-7,-17,-11,-12,-21,-28,-27,-13,-16,-29,-15,-28,-22,-12,-16,-26,-18,-28,-18,-17,-5,-17,-18,-24
194,-66,33,-20,24,-12,-14,-11,-12,-14,-16,-15,-30,-14,-19,-12,-12,-17,-11,-14,-14,-25,-13,-17,-23,-22,-12,-19,-14,-15,-20,-26,-11,-20,-5,-23,4,1,-20,-16,-23,-14,-22,-24,-13,-25,-18,-12,-19,-16,-6,-21,-24,-19,-12,-21,-10,-25,-19,-30,-16,-24,-20,-18,-14,-20,-14,-27,-10,-9,-26,-18,-27,-10,-16,-18,-27,-22,1,-15,-18,-17,-3,-19,-18,-22,-25,-10,-31,-4,-14,-7,-8,-19,-25,-26,-9,-8,-26,-8,-27,-17,-12,-13,-22,-14,-22,-15,-15,-2,-15,-16,-23
195,-71,23,-22,24,-10,-13,-9,-10,-13,-14,-12,-31,-13,-16,-11,-10,-11,-12,-15,-12,-22,-11,-14,-20,-19,-7,-14,-10,-14,-19,-21,-11,-18,-4,-19,6,6,-17,-17,-21,-10,-18,-22,-12,-21,-14,-7,-12,-14,-3,-19,-20,-17,-12,-19,-4,-23,-16,-28,-14,-21,-16,-15,-9,-16,-10,-24,-8,-4,-25,-15,-22,-7,-16,-12,-25,-17,5,-13,-13,-14,2,-16,-20,-17,-23,-2,-28,0,-10,-2,-5,-16,-22,-22,-5,-3,-19,-2,-22,-10,-10,-10,-20,-10,-17,-16,-13,0,-10,-17,-21
196,-74,9,-22,26,-9,-11,-7,-9,-8,-12,-13,-29,-9,-11,-9,-7,-8,-7,-12,-11,-21,-9,-13,-14,-18,-2,-11,-6,-14,-15,-14,-8,-16,-1,-13,10,8,-14,-15,-17,-9,-13,-17,-10,-15,-13,-4,-7,-12,0,-18,-17,-15,-6,-16,2,-20,-11,-24,-11,-19,-12,-6,-6,-14,-6,-22,-7,-1,-20,-8,-19,-4,-15,-10,-22,-13,9,-8,-10,-15,5,-11,-16,-13,-21,-1,-23,2,-8,3,-4,-14,-21,-18,0,1,-16,0,-18,-9,-10,-6,-14,-5,-14,-13,-9,5,-6,-14,-16
197,-75,-9,-21,29,-6,-6,-6,-6,-10,-9,-11,-25,-7,-5,-6,-4,-5,-5,-11,-12,-18,-10,-10,-9,-13,2,-9,-1,-10,-9,-9,-3,-14,4,-8,16,13,-11,-13,-12,-8,-10,-11,-9,-11,-7,-1,-3,-10,5,-16,-14,-11,-2,-14,6,-16,-5,-21,-7,-14,-7,-2,0,-11,-2,-16,-2,4,-15,-4,-14,-1,-12,-4,-17,-7,12,-2,-5,-11,9,-6,-14,-9,-13,2,-21,6,-2,6,-1,-13,-19,-13,3,9,-13,1,-14,-4,-6,-4,-10,0,-8,-11,-6,8,-4,-12,-11
198,-79,-16,-21,28,-6,-7,-1,-4,-10,-7,-10,-22,-6,0,-5,-2,2,-2,-9,-8,-12,-3,-8,-6,-7,7,-3,3,-10,-5,-7,0,-12,5,-3,18,16,-9,-10,-8,-3,-3,-7,-7,-9,-3,3,4,-9,10,-13,-9,-9,6,-15,10,-11,-1,-16,-6,-9,-3,3,1,-10,2,-11,2,6,-12,3,-10,2,-9,1,-13,0,15,5,1,-10,13,-3,-10,-4,-10,4,-16,11,0,10,2,-7,-16,-12,6,13,-8,8,-11,2,-5,1,-4,4,-4,-10,-2,11,-1,-10,-8
199,-82,-27,-24,27,-4,-4,0,0,-7,-6,-7,-19,-4,6,-5,1,8,0,-3,-7,-9,-2,-7,-2,-5,15,-3,6,-7,-1,-2,2,-9,6,2,20,19,-4,-11,-4,-2,3,-2,-4,-2,3,7,11,-7,13,-11,-4,-7,8,-9,13,-10,6,-13,-5,-4,3,9,4,-8,6,-9,6,10,-9,10,-6,8,-7,4,-9,2,18,8,5,-4,16,4,-7,2,-6,8,-9,15,5,12,8,-5,-11,-7,12,20,-3,12,-3,8,-4,7,1,9,2,-5,2,15,3,-6,-4
200,-85,-30,-25,27,-1,-1,1,2,-4,-4,-6,-13,-3,10,-1,6,12,3,-1,-3,-6,1,-1,6,2,17,-1,12,-5,5,4,6,-8,10,7,26,22,-1,-10,1,0,8,4,0,2,6,9,15,-4,16,-7,2,-4,13,-5,20,-3,11,-4,-5,2,7,14,8,-4,10,-4,9,13,-5,15,1,9,-3,10,-5,6,24,16,11,-2,20,9,-2,8,0,14,-6,19,9,17,12,-2,-8,0,14,24,3,14,2,13,4,9,3,12,7,-1,6,21,9,-5,0
201,-87,-30,-24,29,-1,2,5,5,0,-1,-3,-9,0,13,0,7,17,5,-2,-3,-2,4,0,12,8,20,1,18,-5,10,8,6,-5,14,12,27,26,2,-6,6,6,13,9,2,7,13,15,21,0,23,-6,2,1,19,-5,25,2,15,-2,-2,7,11,17,11,1,15,1,12,18,-1,19,6,13,-4,16,0,13,24,20,17,1,25,12,-1,12,5,18,-2,22,11,20,14,-1,-2,5,18,28,7,16,5,16,5,14,8,14,12,3,10,24,13,-3,7
202,-88,-29,-23,25,-1,5,8,9,1,2,-2,-3,4,18,5,8,20,9,1,4,1,9,1,15,11,26,4,23,-3,14,13,7,-1,14,15,29,27,4,-3,14,8,16,13,2,13,20,20,24,4,24,-4,11,1,23,-4,28,7,18,3,3,11,15,25,15,2,19,6,14,22,4,23,12,18,2,19,7,20,30,25,21,4,27,18,2,16,8,20,5,23,16,23,18,2,0,10,22,31,13,22,7,20,7,16,12,17,19,7,13,26,18,2,9
203,-89,-27,-27,22,1,7,8,8,5,2,-1,-1,7,23,8,10,24,11,5,6,8,10,3,22,14,28,5,29,0,20,18,11,1,15,20,29,28,9,1,17,10,21,17,7,20,25,23,28,5,23,1,19,1,29,0,31,11,23,7,5,14,20,29,19,4,18,11,18,23,11,29,14,23,3,26,12,23,29,27,24,8,29,22,7,22,13,25,10,27,20,26,21,2,5,17,25,34,15,23,15,26,11,18,19,21,22,8,14,29,18,5,14
204,-89,-26,-27,22,6,11,13,10,8,6,4,3,10,27,10,14,29,13,8,7,12,11,7,25,17,31,5,32,3,24,22,17,-1,18,26,31,31,11,2,19,10,26,22,10,23,26,24,35,5,27,2,19,5,32,4,33,15,28,14,8,20,23,30,21,6,20,16,20,26,15,30,19,24,5,29,18,27,29,30,28,11,32,24,10,26,19,26,14,26,23,28,23,6,8,23,26,35,22,26,18,30,15,24,24,24,28,11,19,32,21,8,19
205,-89,-26,-26,20,9,12,12,11,9,8,7,7,14,30,10,15,32,17,11,10,18,11,9,28,23,33,9,36,7,27,26,18,3,20,28,30,32,15,4,25,13,33,26,13,28,30,27,37,11,25,6,23,9,33,9,38,18,33,17,14,23,27,33,23,10,23,21,25,26,20,34,24,24,8,33,21,33,30,33,32,13,33,29,13,29,23,29,22,30,26,30,22,8,13,25,27,36,27,29,23,32,14,25,27,26,29,13,21,31,22,10,22
206,-88,-27,-28,17,9,14,13,14,10,8,8,8,16,34,13,15,36,19,12,14,22,16,14,34,29,37,12,37,8,29,30,19,4,22,32,29,32,15,8,31,17,31,30,18,31,32,30,38,15,26,10,28,12,37,9,39,24,36,22,13,27,31,36,26,10,25,26,31,26,23,37,26,29,14,34,26,34,30,35,37,16,32,31,16,32,27,30,26,31,26,32,25,10,18,29,27,41,31,32,28,33,16,25,30,30,33,14,26,34,24,11,25
207,-84,-24,-30,15,13,17,15,16,15,8,10,11,19,35,17,20,37,22,14,13,24,18,15,36,31,38,12,38,12,33,35,20,8,23,35,30,30,18,10,33,18,36,33,17,34,37,33,40,14,30,11,32,14,41,12,40,29,39,26,15,29,33,39,30,12,26,31,31,29,27,36,30,29,16,35,30,38,29,38,37,19,31,35,18,33,28,31,31,33,28,30,25,11,22,33,30,40,33,34,31,37,22,29,33,32,36,16,26,32,26,13,28
208,-77,-18,-29,12,16,19,17,15,18,12,13,14,21,39,17,21,36,23,16,16,27,20,19,39,34,39,16,40,14,35,36,22,10,21,35,29,30,19,12,34,17,37,35,19,38,35,31,40,16,32,15,34,16,42,17,40,30,38,29,20,31,35,41,32,15,28,33,31,31,34,36,34,31,20,37,33,39,29,38,38,21,32,37,19,37,33,29,34,33,28,30,28,13,26,33,29,38,36,35,34,36,22,30,36,33,37,21,29,32,27,16,30
209,-71,-19,-30,11,18,20,18,16,21,17,15,18,22,38,17,21,35,21,18,19,32,24,23,38,35,37,16,37,14,38,38,24,13,24,37,26,29,21,14,35,21,38,39,21,40,38,29,41,18,27,15,38,19,39,16,38,33,39,32,22,33,38,40,34,18,29,35,32,34,36,40,35,33,19,37,36,42,28,38,39,20,32,38,22,38,38,30,36,32,30,29,27,18,31,37,31,37,39,34,36,37,24,29,39,31,34,23,29,33,28,18,33
210,-64,-16,-32,10,19,22,18,17,22,19,17,18,24,38,15,21,38,23,19,19,33,24,22,39,36,36,19,39,17,38,38,25,19,25,39,23,24,22,17,37,23,38,41,22,43,42,29,40,20,28,16,40,20,38,17,37,37,41,35,21,35,37,39,32,19,31,39,32,34,35,38,36,33,24,37,40,43,26,38,37,22,29,37,22,39,40,31,39,28,28,29,28,21,32,39,30,36,40,35,37,37,25,29,40,32,36,24,30,32,29,19,34
211,-55,-15,-35,7,22,24,18,17,23,20,19,20,27,37,17,21,38,24,21,23,32,25,22,39,38,36,21,39,20,38,39,24,20,25,39,22,21,23,17,39,24,38,39,25,40,40,30,39,21,29,17,40,23,38,21,34,38,39,37,24,35,40,37,31,21,32,38,30,32,39,38,37,31,25,37,37,38,23,34,35,26,26,37,23,38,39,27,40,27,30,29,28,21,37,37,25,33,39,34,39,37,25,28,39,31,37,24,32,29,27,21,33
212,-45,-22,-33,4,22,23,22,17,24,22,21,19,25,37,19,21,36,24,23,24,35,25,23,37,36,34,21,37,20,37,36,26,20,22,37,22,18,23,21,40,25,36,41,23,39,38,28,36,21,26,21,41,22,36,23,33,39,41,36,27,37,38,37,32,22,32,40,30,29,39,36,37,30,24,38,38,38,23,32,34,26,24,37,26,37,40,27,38,25,31,28,27,21,35,38,26,31,39,28,37,37,24,29,37,27,32,24,31,26,28,22,33
213,-31,-29,-34,4,21,23,22,18,22,23,22,18,25,35,20,21,34,23,25,25,37,24,23,37,37,32,25,36,21,35,37,26,25,23,35,18,17,25,21,37,25,36,38,24,40,37,27,32,23,22,19,41,23,33,27,27,39,38,39,28,33,36,35,31,23,29,38,26,25,39,34,37,29,23,33,37,35,17,32,33,24,19,36,25,34,38,23,40,23,30,23,25,24,39,37,26,29,39,25,38,34,22,30,37,25,32,24,29,23,27,24,31
214,-21,-37,-35,1,21,23,18,18,24,24,20,17,22,31,20,22,31,21,24,24,39,24,23,36,37,29,24,31,23,37,36,24,26,22,34,13,11,26,23,34,25,33,37,26,37,36,23,30,26,23,20,38,26,32,24,25,37,34,39,28,35,33,32,30,24,28,37,24,23,39,31,36,25,28,30,37,34,16,29,28,24,15,31,26,32,38,21,40,18,31,22,23,27,37,36,23,25,38,21,35,32,23,27,36,24,31,24,27,20,26,25,30
215,-8,-44,-31,-1,23,22,19,20,24,22,22,15,23,27,19,23,30,18,23,25,37,21,22,29,33,26,26,28,24,34,33,23,25,21,31,10,6,26,25,33,25,30,35,25,34,34,19,26,25,19,20,34,27,26,28,23,37,30,37,26,34,30,28,28,24,27,36,22,19,38,28,36,21,26,29,35,31,11,25,26,25,13,29,28,31,39,18,36,17,25,19,21,24,36,38,19,20,36,16,35,30,22,24,32,19,27,25,27,16,23,24,29
216,9,-52,-31,-4,22,23,24,21,21,24,22,12,22,26,20,23,23,21,24,21,37,20,21,29,32,22,22,25,21,29,30,22,27,20,27,7,2,25,25,33,24,27,33,23,30,28,18,23,26,16,22,32,25,22,27,20,37,25,36,22,32,28,24,23,26,22,33,20,19,35,25,35,20,24,26,35,29,9,23,23,25,12,27,26,29,32,14,35,10,25,16,19,23,36,33,15,15,34,11,32,23,21,25,33,15,23,23,23,12,20,23,27
217,18,-53,-33,-7,22,22,23,24,19,24,22,15,20,23,20,20,23,16,24,21,33,20,19,27,29,19,22,23,23,26,29,22,27,17,22,4,-2,23,25,28,24,27,31,21,27,26,13,18,25,13,22,26,21,18,27,17,34,21,34,20,32,26,19,19,24,18,30,19,14,33,22,30,15,22,25,34,25,6,21,19,23,7,23,23,26,28,11,33,5,22,11,14,25,35,31,15,12,31,8,30,20,19,20,28,15,22,22,19,8,19,24,23
218,35,-53,-33,-10,22,20,18,19,20,22,21,15,18,20,17,18,18,14,24,20,33,17,21,23,26,15,22,18,23,23,24,19,27,15,20,1,-7,22,23,26,23,20,28,20,22,21,12,15,23,10,21,24,23,15,25,10,32,16,32,20,26,22,18,15,21,13,29,15,11,30,16,25,12,22,20,29,19,2,18,16,21,3,20,23,24,29,8,30,5,18,7,12,25,34,27,10,8,30,4,26,18,17,14,25,12,20,22,16,5,17,22,21
219,49,-52,-32,-13,20,18,17,19,17,20,21,15,16,14,14,17,14,13,21,18,29,15,18,17,22,9,22,15,23,22,21,15,27,13,16,-5,-9,18,24,21,19,19,25,18,18,19,7,12,22,5,22,20,21,11,25,7,29,12,29,19,22,19,11,14,21,12,25,7,6,26,14,22,9,19,17,30,17,-2,13,12,20,1,16,21,19,24,3,28,2,14,6,10,22,30,23,6,5,26,0,24,13,13,14,18,8,18,18,13,2,13,22,19
220,60,-47,-32,-18,19,15,16,20,16,18,19,16,16,10,16,14,12,13,19,18,26,16,18,11,20,5,22,9,21,18,17,14,25,9,11,-6,-10,17,23,17,17,15,17,15,17,14,5,8,20,2,22,16,20,8,23,3,24,11,25,19,18,15,10,11,23,8,23,6,3,23,9,18,6,19,13,25,16,-3,9,10,18,-4,15,19,15,20,-3,23,-2,11,3,7,20,26,19,5,3,22,-4,22,10,11,9,15,5,14,16,11,1,12,19,13
221,75,-44,-32,-21,18,13,12,19,14,19,19,14,11,5,13,11,5,10,17,16,21,11,17,10,16,-2,20,3,22,13,15,9,21,8,8,-10,-13,15,20,11,14,9,13,16,11,13,5,4,18,-1,19,12,17,3,19,0,21,6,20,14,16,13,6,7,19,4,18,5,-1,21,6,15,2,18,7,19,11,-6,4,5,15,-6,10,15,11,14,-4,19,-4,4,-3,5,19,23,15,1,3,15,-7,15,8,11,6,13,3,11,14,9,-5,10,18,9
222,85,-42,-32,-23,18,11,9,16,12,17,15,9,7,2,12,8,2,7,16,12,16,8,17,5,10,-4,16,-1,21,9,10,6,21,3,6,-11,-16,13,18,11,10,4,11,12,7,8,-3,1,14,-7,19,7,15,-3,17,-5,16,0,18,12,11,10,2,4,15,1,15,-1,-3,17,2,11,-2,15,3,14,7,-10,-2,2,12,-6,7,13,5,14,-4,12,-8,3,-5,0,16,19,12,-2,-1,12,-9,12,4,8,1,9,0,9,13,4,-8,6,15,6
223,96,-37,-35,-27,14,9,10,14,9,12,13,11,6,-1,13,6,-2,6,14,10,12,5,16,5,8,-7,12,-5,16,5,3,4,17,0,4,-14,-15,13,17,7,9,0,7,10,5,2,-7,-4,14,-11,17,4,14,-1,15,-9,13,-3,14,12,7,4,-3,0,14,-2,11,-1,-7,12,-2,10,-6,13,-1,10,2,-11,-7,-3,10,-11,2,12,1,11,-9,10,-13,-3,-4,-3,15,16,8,-6,-4,7,-11,8,1,6,-1,3,-3,6,13,1,-10,-1,13,2
224,107,-32,-38,-30,9,6,7,11,6,11,10,12,4,-4,10,3,-5,2,13,5,9,5,14,1,2,-11,12,-7,14,2,1,1,13,-3,-1,-19,-17,6,17,0,6,-1,1,5,0,-3,-10,-7,11,-13,14,-2,13,-8,12,-14,6,-7,11,8,3,0,-7,-2,9,-6,6,-5,-8,9,-7,8,-12,11,-3,6,-1,-13,-6,-4,7,-13,0,9,-4,8,-12,6,-16,-6,-10,-4,12,13,3,-8,-9,3,-13,4,-5,4,-4,-1,-8,2,9,-1,-15,-3,10,-1
225,117,-26,-36,-29,8,3,0,8,4,10,8,9,0,-7,7,4,-9,-2,10,5,4,1,7,-4,-2,-12,11,-12,11,-2,2,-3,10,-5,-5,-19,-19,3,13,-1,2,-4,-2,1,-3,-6,-10,-10,6,-16,10,-4,7,-11,11,-16,1,-10,7,4,0,-5,-10,-4,8,-7,1,-9,-12,6,-10,2,-12,8,-9,2,-7,-16,-12,-8,4,-15,-3,3,-4,4,-10,1,-13,-10,-12,-9,10,8,0,-11,-14,-1,-15,1,-8,1,-7,-3,-10,-4,2,-5,-17,-7,7,-6
226,124,-17,-36,-29,3,3,0,5,0,5,5,7,-2,-10,3,0,-11,-4,5,1,2,-3,6,-7,-6,-17,6,-16,8,-5,-5,-4,8,-9,-7,-20,-19,-1,10,-5,-2,-6,-4,-1,-7,-11,-13,-14,5,-15,9,-5,6,-13,4,-21,-1,-12,2,1,-4,-5,-16,-9,4,-9,-1,-11,-14,-1,-11,-3,-12,8,-9,-1,-7,-16,-13,-11,1,-15,-6,3,-10,0,-12,-2,-14,-12,-14,-10,7,4,-7,-14,-15,-7,-15,-3,-11,0,-7,-8,-11,-6,-1,-11,-19,-9,5,-9
227,127,-7,-36,-29,2,-5,-4,1,-3,2,4,11,-3,-12,3,-2,-13,-7,2,0,-4,-5,3,-10,-8,-20,1,-19,5,-10,-9,-6,4,-11,-10,-23,-20,-5,4,-7,-4,-9,-10,-3,-9,-14,-13,-18,0,-17,9,-10,4,-18,3,-20,-5,-16,-1,1,-9,-7,-18,-13,-1,-12,-3,-14,-14,-4,-15,-5,-14,3,-13,-3,-11,-18,-15,-14,-1,-17,-10,1,-15,-5,-14,-7,-16,-14,-16,-12,4,0,-10,-15,-19,-10,-15,-6,-17,-4,-11,-11,-14,-7,0,-14,-19,-12,2,-13
228,128,1,-36,-32,-2,-9,-5,-3,-4,-2,0,10,-8,-17,-1,-5,-16,-10,-1,-5,-6,-8,1,-13,-14,-21,0,-20,0,-14,-12,-8,3,-14,-15,-21,-20,-6,1,-10,-7,-14,-13,-8,-13,-17,-13,-21,-3,-19,6,-10,1,-21,0,-24,-9,-18,-6,-7,-9,-13,-19,-17,-5,-13,-10,-15,-16,-8,-20,-8,-14,-4,-16,-9,-15,-16,-18,-18,-6,-16,-14,-2,-14,-9,-18,-11,-18,-16,-19,-15,1,-2,-11,-19,-23,-13,-14,-12,-19,-7,-13,-15,-16,-11,-5,-15,-20,-14,-4,-16
229,132,8,-36,-32,-6,-8,-11,-5,-8,-5,-2,10,-9,-22,-2,-7,-21,-13,-6,-6,-9,-12,-8,-16,-16,-22,-7,-25,-3,-18,-16,-11,-1,-16,-21,-23,-20,-10,-1,-15,-8,-19,-17,-11,-16,-20,-15,-23,-5,-21,0,-13,-2,-21,-6,-25,-13,-22,-11,-9,-11,-18,-23,-19,-5,-16,-12,-15,-17,-10,-20,-14,-14,-8,-19,-12,-18,-19,-23,-20,-9,-18,-17,-6,-19,-12,-17,-15,-16,-19,-20,-16,-2,-7,-16,-20,-25,-16,-16,-15,-21,-5,-16,-16,-18,-13,-8,-17,-20,-15,-6,-17
230,128,12,-36,-31,-9,-11,-15,-8,-10,-10,-5,7,-12,-25,-8,-10,-23,-14,-10,-7,-12,-12,-9,-20,-20,-27,-6,-29,-6,-23,-20,-13,-3,-17,-22,-22,-21,-11,-4,-17,-12,-20,-21,-16,-19,-23,-15,-25,-9,-19,-2,-15,-5,-26,-9,-29,-15,-23,-13,-8,-15,-20,-25,-20,-6,-15,-16,-16,-18,-13,-21,-14,-17,-7,-20,-13,-19,-19,-23,-21,-13,-17,-18,-9,-22,-16,-18,-16,-16,-22,-17,-17,-5,-13,-20,-19,-29,-18,-16,-14,-22,-10,-17,-20,-20,-15,-12,-19,-20,-18,-12,-19
231,124,12,-38,-31,-12,-16,-14,-13,-12,-10,-7,6,-15,-23,-11,-14,-26,-15,-14,-14,-15,-16,-12,-22,-23,-31,-8,-27,-9,-24,-23,-15,-7,-19,-25,-22,-19,-11,-3,-20,-16,-23,-24,-19,-22,-25,-15,-27,-10,-22,-7,-18,-7,-27,-9,-28,-17,-25,-16,-12,-19,-23,-26,-21,-8,-15,-19,-18,-19,-17,-24,-18,-20,-10,-24,-21,-22,-22,-26,-24,-15,-17,-22,-11,-24,-20,-20,-21,-19,-23,-18,-17,-4,-14,-23,-20,-31,-23,-16,-18,-26,-12,-17,-22,-21,-18,-13,-20,-19,-20,-13,-23
232,117,11,-37,-27,-15,-18,-16,-17,-15,-13,-9,3,-15,-27,-13,-16,-27,-17,-17,-15,-18,-16,-13,-24,-25,-32,-13,-28,-12,-26,-24,-16,-12,-20,-27,-21,-19,-16,-10,-22,-16,-25,-26,-21,-23,-29,-18,-30,-15,-20,-8,-20,-11,-29,-10,-28,-22,-26,-20,-15,-18,-25,-28,-23,-11,-17,-24,-18,-19,-17,-30,-22,-23,-14,-27,-23,-21,-19,-28,-28,-17,-17,-22,-12,-28,-26,-21,-23,-21,-23,-19,-21,-10,-15,-25,-23,-32,-23,-15,-21,-25,-15,-19,-25,-20,-21,-15,-21,-24,-19,-17,-21
233,111,14,-36,-25,-17,-19,-18,-19,-19,-17,-14,-1,-18,-28,-15,-20,-28,-19,-19,-17,-19,-18,-17,-26,-27,-29,-17,-33,-16,-27,-25,-18,-12,-20,-28,-22,-17,-17,-14,-25,-16,-25,-31,-20,-24,-29,-21,-31,-16,-20,-11,-24,-12,-30,-14,-31,-25,-27,-24,-18,-22,-26,-30,-24,-15,-18,-27,-20,-18,-20,-28,-23,-21,-17,-28,-25,-23,-19,-31,-27,-17,-17,-26,-14,-31,-30,-18,-24,-21,-22,-17,-20,-13,-21,-28,-23,-33,-26,-15,-26,-30,-15,-19,-30,-20,-26,-18,-24,-22,-18,-16,-21
234,100,21,-37,-21,-20,-18,-21,-19,-20,-20,-15,-1,-19,-29,-16,-20,-28,-20,-22,-22,-22,-20,-18,-28,-30,-29,-16,-33,-17,-28,-27,-21,-16,-20,-32,-19,-17,-19,-17,-25,-18,-26,-31,-23,-26,-32,-20,-29,-19,-21,-14,-23,-14,-32,-15,-31,-29,-30,-25,-19,-22,-27,-31,-25,-16,-17,-27,-19,-17,-23,-29,-27,-23,-17,-28,-28,-28,-17,-32,-29,-17,-18,-29,-18,-30,-30,-19,-27,-19,-21,-19,-18,-15,-26,-30,-21,-33,-28,-17,-28,-31,-18,-20,-30,-19,-29,-19,-24,-22,-18,-18,-21
235,89,28,-37,-20,-21,-18,-21,-19,-19,-21,-16,-1,-19,-31,-15,-23,-29,-21,-22,-22,-26,-20,-21,-30,-32,-31,-18,-33,-20,-34,-30,-21,-19,-20,-32,-18,-16,-22,-19,-27,-19,-31,-32,-26,-28,-31,-23,-33,-19,-20,-15,-24,-17,-32,-15,-30,-29,-29,-27,-18,-25,-29,-32,-25,-16,-16,-28,-18,-17,-30,-30,-28,-21,-19,-31,-29,-29,-16,-32,-29,-22,-20,-31,-19,-31,-32,-21,-28,-20,-21,-17,-19,-14,-28,-29,-22,-33,-31,-16,-28,-28,-20,-20,-33,-20,-30,-21,-25,-17,-20,-20,-21
236,75,36,-38,-16,-21,-22,-22,-18,-21,-20,-19,-3,-20,-31,-16,-23,-28,-20,-26,-24,-28,-22,-22,-31,-31,-33,-19,-34,-20,-32,-31,-19,-19,-21,-32,-19,-14,-22,-21,-28,-19,-31,-32,-25,-30,-34,-21,-33,-18,-20,-15,-26,-19,-33,-16,-31,-33,-33,-30,-20,-27,-31,-32,-28,-19,-18,-32,-18,-18,-29,-30,-29,-23,-22,-30,-30,-28,-18,-33,-28,-18,-19,-32,-19,-32,-34,-21,-32,-19,-21,-17,-17,-14,-26,-31,-21,-32,-33,-18,-32,-32,-20,-20,-33,-20,-32,-21,-25,-19,-22,-19,-23
237,62,44,-37,-14,-21,-22,-22,-22,-24,-22,-19,-8,-21,-31,-18,-26,-28,-17,-23,-23,-29,-21,-23,-31,-33,-31,-20,-32,-22,-31,-32,-19,-21,-19,-35,-18,-15,-24,-22,-30,-20,-32,-34,-26,-30,-33,-20,-32,-20,-18,-19,-28,-19,-32,-16,-29,-34,-32,-31,-20,-29,-33,-31,-26,-18,-19,-33,-18,-15,-32,-29,-30,-20,-19,-30,-34,-28,-14,-36,-31,-19,-19,-30,-22,-32,-33,-18,-31,-18,-21,-19,-21,-19,-30,-32,-20,-30,-34,-18,-32,-33,-21,-20,-33,-19,-31,-22,-23,-19,-19,-19,-21
